Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Claudio Lora,M,SBD,Raw,69,65-69,70-999,Masters 4,88.05,93,190,198.5,207.5,,207.5,127.5,135,140.5,,140.5,185,195,205,,205,553,1,361.60,357.08,342.55,74.32,Yes,Dominican Republic,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Claudio Lora,M,SBD,Single-ply,69,65-69,70-999,Masters 4,87.7,93,202.5,212.5,220.5,,220.5,142.5,145,-155.5,,145,190,200,210,,210,575.5,1,377.09,372.39,357.31,64.41,Yes,Dominican Republic,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lester Horacio Cuadra Vargas,M,SBD,Single-ply,42.5,40-44,40-49,Masters 1,117.5,120,260,280,310,,310,140,155,-170,,155,260,300,320,,320,785,2,454.05,453.60,434.50,76.49,Yes,Nicaragua,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lester Horacio Cuadra Vargas,M,SBD,Raw,42.5,40-44,40-49,Masters 1,117.8,120,240,-270,275,,275,140,162.5,170,,170,260,285,297.5,,297.5,742.5,1,429.09,428.77,410.75,87.02,Yes,Nicaragua,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Pete Nees,M,SBD,Single-ply,38,35-39,24-39,Open,104.85,105,282.5,300,-315,,300,192.5,207.5,215,,215,250,270,277.5,,277.5,792.5,1,478.23,473.80,452.43,81.06,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Rebecca Rutkoski,F,SBD,Raw,44,40-44,40-49,Masters 1,97.75,84+,147.5,155,160,,160,72.5,75,-77.5,,75,150,157.5,-165,,157.5,392.5,3,337.96,329.07,283.48,70.44,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Nimisha Mitha,F,SBD,Raw,43.5,40-44,40-49,Masters 1,60.85,63,70,80,85,,85,45,50,52.5,,52.5,97.5,107.5,112.5,,112.5,250,2,274.70,275.71,243.56,55.97,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Brayden Coy,M,SBD,Raw,18,18-19,14-18,Sub-Juniors,104.05,105,215,230,240,,240,125,135,137.5,,137.5,257.5,267.5,-280.5,,267.5,645,2,390.43,386.67,369.21,79.97,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Leonardo Jimenez,M,SBD,Raw,20,20-23,19-23,University,79.15,83,195,205,212.5,,212.5,115,122.5,-127.5,,122.5,235,245,-252.5,,245,580,3,402.48,398.66,384.31,82.25,Yes,Dominican Republic,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Leonardo Jimenez,M,SBD,Raw,20,20-23,19-23,Juniors,79.15,83,195,205,212.5,,212.5,115,122.5,-127.5,,122.5,235,245,-252.5,,245,580,7,402.48,398.66,384.31,82.25,Yes,Dominican Republic,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Carlos Pedrogo,M,SBD,Raw,19.5,20-23,19-23,Juniors,73.3,74,200,215,225,,225,137.5,147.5,152.5,,152.5,215,230,242.5,,242.5,620,1,451.46,449.01,434.28,91.47,Yes,Puerto Rico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Reshon Superville,M,SBD,Raw,18.5,18-19,19-23,Juniors,65.5,66,182.5,190,-200,,190,107.5,-112.5,-112.5,,107.5,250,-260,260,,260,557.5,1,439.30,440.50,428.20,87.26,Yes,Trinidad and Tobago,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Emma Klime,F,SBD,Raw,14,13-15,14-18,Sub-Juniors,50,52,85,92.5,100,,100,40,42.5,45,,45,100,107.5,115,,115,260,1,325.78,334.01,296.58,67.96,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Joseph McDonald #1,M,SBD,Raw,19.5,20-23,19-23,Juniors,112.35,120,257.5,267.5,277.5,,277.5,203,209,216,,216,307.5,-322.5,-345,,307.5,801,2,470.70,468.44,448.02,95.87,Yes,Trinidad and Tobago,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Michelle Robbins,F,SBD,Raw,26,24-34,24-39,Open,81.9,84,170,180,187.5,,187.5,117.5,122.5,-127.5,,122.5,212.5,220,225,,225,535,1,498.31,483.33,423.28,102.06,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Rachael Diehl,F,SBD,Raw,42.5,40-44,40-49,Masters 1,83.8,84,112.5,-117.5,117.5,,117.5,67.5,-72.5,-72.5,,67.5,135,145,155,,155,340,3,313.21,303.55,265.42,64.27,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Brian Mott,M,SBD,Raw,52.5,50-54,50-59,Masters 2,66.7,74,85,95,105,,105,85,90,95,,95,127.5,137.5,-145,,137.5,337.5,1,262.39,262.73,255.17,52.32,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Mack Hodges,M,SBD,Raw,75.5,75-79,70-999,Masters 4,113,120,155,162.5,-165,,162.5,120,130,137.5,,137.5,165,-177.5,-177.5,,165,465,1,272.68,271.49,259.71,55.51,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Rhonda Sanchez,F,SBD,Raw,41,40-44,40-49,Masters 1,90.35,84+,-125,125,137.5,,137.5,-57.5,57.5,-65,,57.5,132.5,142.5,-157.5,,142.5,337.5,4,300.37,291.16,252.98,62.07,Yes,Trinidad and Tobago,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lois Sprang,F,SBD,Raw,74,70-74,70-999,Masters 4,55.65,57,75,-85,85,,85,35,40,-42.5,,40,110,112.5,-121,,112.5,237.5,1,276.44,280.82,248.43,56.74,Yes,Trinidad and Tobago,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Camille Crutcher,F,SBD,Single-ply,15.5,16-17,14-18,Sub-Juniors,48.2,52,100,105,115,,115,-50,50,55,,55,95,102.5,110,,110,280,2,360.23,369.70,328.98,60.20,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Daniel Foley #1,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,102.6,105,195,210,215,,215,130,135,-140,,135,245,260,-273,,260,610,3,371.39,367.57,350.98,76.13,Yes,Cayman Islands,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Daniel Foley #1,M,SBD,Raw,16.5,16-17,14-18,University,102.6,105,195,210,215,,215,130,135,-140,,135,245,260,-273,,260,610,2,371.39,367.57,350.98,76.13,Yes,Cayman Islands,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
David Syrotchen,M,SBD,Raw,15,13-15,14-18,Sub-Juniors,90.7,93,210,220,230.5,,230.5,122.5,-127.5,-127.5,,122.5,225,230,247.5,,247.5,600.5,2,386.78,381.86,365.85,79.53,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Doel Cotte,M,SBD,Raw,41.5,40-44,40-49,Masters 1,73.35,74,145,155,162.5,,162.5,110,117.5,-120,,117.5,175,185,-195,,185,465,1,338.44,336.59,325.54,68.58,Yes,Puerto Rico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Celeste Godinez,F,SBD,Single-ply,14.5,13-15,14-18,Sub-Juniors,67.3,69,132.5,145,150,,150,82.5,-95,-95,,82.5,130,135,-140,,135,367.5,1,380.06,375.88,331.59,64.00,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lila Cooper,F,SBD,Single-ply,16,16-17,14-18,Sub-Juniors,56.6,57,130,140,147.5,,147.5,65,-72.5,-75,,65,125,137.5,-145,,137.5,350,1,402.85,408.39,361.16,67.39,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Casey Hill #1,F,SBD,Single-ply,31.5,24-34,24-39,Open,56.25,57,137.5,145,152.5,,152.5,102.5,112.5,117.5,,117.5,137.5,147.5,160,,160,430,1,496.96,504.18,445.92,83.12,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Isabel Ugalde,F,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,60.8,63,125,132.5,137.5,,137.5,75.5,-80,-80,,75.5,130,135,140,,140,353,1,388.07,389.55,344.13,79.07,Yes,Costa Rica,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Aliza Tessler,F,SBD,Raw,28.5,24-34,24-39,Open,82.45,84,150,165,-175,,165,97.5,107.5,-112.5,,107.5,182.5,195,-205,,195,467.5,3,434.03,420.87,368.41,88.94,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Cole Schirg,M,SBD,Raw,17,16-17,14-18,Sub-Juniors,102.65,105,225,242.5,257.5,,257.5,142.5,150,-155,,150,225,240,250,,250,657.5,1,400.23,396.12,378.24,82.04,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Bryce Toups,M,SBD,Single-ply,17.5,18-19,14-18,Sub-Juniors,63.85,66,165,177.5,185,,185,117.5,-127.5,-133,,117.5,150,-170,-170,,150,452.5,1,363.52,365.30,355.54,62.07,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Mark Leebrick,M,SBD,Single-ply,29,24-34,24-39,Open,116.95,120,305,325,340,,340,210,222.5,-230,,222.5,230,245,255,,255,817.5,1,473.61,472.94,452.96,79.81,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Cameron Lunsford,M,SBD,Raw,20.5,20-23,19-23,Juniors,92,93,-280,-280,-280,,,160,165,170,,170,255,-257.5,-257.5,,255,,DQ,,,,,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Michal Harris,F,SBD,Single-ply,53,50-54,50-59,Masters 2,83.7,84,85,-97.5,105,,105,47.5,60,67.5,,67.5,130,140,145,,145,317.5,1,292.65,283.64,248.03,50.00,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Michael Jean Sr,M,SBD,Raw,44,40-44,40-49,Masters 1,180.3,120+,245,260,,,260,165,177.5,185,,185,240,255,270.5,,270.5,715.5,1,366.81,384.96,360.25,71.20,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Luella Bowden,F,SBD,Raw,17.5,18-19,14-18,Open,134.65,84+,232.5,245.5,265,,265,110,117.5,-122.5,,117.5,180,-200,200,,200,582.5,1,454.82,456.24,384.60,98.22,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Sami DePass,F,SBD,Raw,25,24-34,24-39,Open,74.8,76,180,190.5,198,,198,102.5,107.5,112.5,,112.5,207.5,221,230,,230,540.5,1,527.18,514.68,452.79,107.38,Yes,Jamaica,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Claudia Nagata,F,SBD,Single-ply,55,55-59,50-59,Masters 2,64.7,69,100,110,-120,,110,70,77.5,-82.5,,77.5,90,105,110,,110,297.5,1,314.87,313.18,276.45,52.92,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Vicki Brackett,F,SBD,Raw,65.5,65-69,60-69,Masters 3,127.55,84+,-127.5,-127.5,-127.5,,,70,75,80,,80,142.5,147.5,150,,150,,DQ,,,,,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lilyan Jackson,F,SBD,Raw,53,50-54,50-59,Masters 2,172.3,84+,147.5,-155,155,,155,117.5,122.5,127.5,,127.5,175,187.5,-197.5,,187.5,470,1,362.26,361.03,295.54,77.71,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Michelle Carlascio,F,SBD,Raw,51.5,50-54,50-59,Masters 2,59.75,63,70,-72.5,72.5,,72.5,45,50,55,,55,95,102.5,-105,,102.5,230,2,255.64,257.26,227.31,52.14,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Alida Sharp,F,SBD,Raw,60,60-64,60-69,Masters 3,51.45,52,72.5,77.5,82.5,,82.5,35,40,42.5,,42.5,110,120,125,,125,250,1,306.99,314.22,278.65,63.71,Yes,Belize,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lillian Chumbly,F,SBD,Raw,45.5,45-49,40-49,Masters 1,83.65,84,172.5,180,185.5,,185.5,80,85,-90,,85,160,172.5,177.5,,177.5,448,1,413.05,400.34,350.10,84.74,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Joah Iannotta,F,SBD,Raw,50,50-54,50-59,Masters 2,75.65,76,143,150,157.5,,157.5,108,113,118,,118,172.5,183.5,191,,191,466.5,2,452.30,441.10,387.88,92.17,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Keith Carlascio,M,SBD,Raw,53.5,50-54,50-59,Masters 2,113.45,120,165,172.5,182.5,,182.5,115,120,125,,125,195,205,212.5,,212.5,520,3,304.50,303.27,290.15,61.97,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Edward Ruland,M,SBD,Raw,51,50-54,50-59,Masters 2,92.7,93,195,-215,215,,215,157.5,162.5,170,,170,227.5,252.5,260,,260,645,1,411.02,405.81,388.45,84.51,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Kenneth Cameron,M,SBD,Raw,46.5,45-49,40-49,Masters 1,120,120,242.5,250,265,,265,170,-175,175,,175,-295,300,-320.5,,300,740,2,424.99,425.44,407.68,86.02,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Huaiyu Tan,M,SBD,Raw,46,45-49,40-49,Masters 1,65.7,66,155,165,170,,170,97.5,105,-107.5,,105,205,215,220,,220,495,1,389.16,390.13,379.18,77.35,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Shanti Khalsa,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,83.9,84,127.5,140,145,,145,55,-65,-65,,55,127.5,135,147.5,,147.5,347.5,1,319.93,310.06,271.09,65.66,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Esteban Navarro,M,SBD,Raw,18.5,18-19,19-23,Juniors,82.5,83,250,265.5,270,,270,170,175,-180,,175,-250,260,270,,270,715,1,484.34,478.98,460.88,99.28,Yes,Costa Rica,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Esteban Navarro,M,SBD,Raw,18.5,18-19,19-23,University,82.5,83,250,265.5,270,,270,170,175,-180,,175,-250,260,270,,270,715,1,484.34,478.98,460.88,99.28,Yes,Costa Rica,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Isabel Olivarez,F,SBD,Single-ply,17.5,18-19,14-18,Sub-Juniors,62.9,63,132.5,142.5,146.5,,146.5,90,97.5,-102.5,,97.5,137.5,145,-147.5,,145,389,1,418.78,418.27,369.35,70.29,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Kaylon Godoy,M,SBD,Raw,29,24-34,24-39,Open,119.9,120,290,310,-320,,310,215,222.5,-225,,222.5,300,320,340,,340,872.5,4,501.22,501.72,480.77,101.46,Yes,Belize,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Jonathan Garcia #1,M,SBD,Raw,34.5,24-34,24-39,Open,65.85,66,255,268,275.5,,275.5,160,170,-178,,170,235,247.5,257.5,,257.5,703,1,551.75,553.03,537.44,109.72,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
George Kern,M,SBD,Raw,62.5,60-64,60-69,Masters 3,65.85,66,107.5,112.5,-120,,112.5,85,-90,-90,,85,160,-162.5,,,160,357.5,1,280.58,281.23,273.31,55.80,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Jonathan Losa,M,SBD,Raw,41,40-44,40-49,Masters 1,82.7,83,222.5,235,247.5,,247.5,185,195,-200.5,,195,235,245,-252.5,,245,687.5,2,465.07,459.89,442.46,95.34,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Abbey Moon,F,SBD,Raw,78,75-79,70-999,Masters 4,57.55,63,40,50,52.5,,52.5,42.5,-47.5,47.5,,47.5,85,92.5,-95,,92.5,192.5,1,219.17,221.70,196.01,44.83,Yes,US Virgin Islands,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Amber Gomez,F,SBD,Single-ply,44,40-44,40-49,Masters 1,76,76,132.5,-150,-150,,132.5,92.5,97.5,102.5,,102.5,145,167.5,-182.5,,167.5,402.5,1,389.31,379.51,333.66,66.04,Yes,US Virgin Islands,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Gale Williams,F,SBD,Raw,75,75-79,70-999,Masters 4,66.45,69,82.5,87.5,91,,91,55,60,62.5,,62.5,122.5,130,138,,138,291.5,1,303.70,300.90,265.50,61.71,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Dora Justice,F,SBD,Raw,65.5,65-69,60-69,Masters 3,55.65,57,72.5,80,82.5,,82.5,70,72.5,-78,,72.5,102.5,110,115,,115,270,1,314.27,319.25,282.43,64.50,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Kim Wilson #1,F,SBD,Single-ply,55,55-59,50-59,Masters 2,60.6,63,125,-135,140.5,,140.5,65,70,72.5,,72.5,147.5,163,-171,,163,376,1,414.21,415.98,367.50,69.43,Yes,US Virgin Islands,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Cynthia Line,F,SBD,Raw,55,55-59,50-59,Masters 2,74.9,76,120,125,132.5,,132.5,70,75,77.5,,77.5,152.5,162.5,-170,,162.5,372.5,3,363.06,354.41,311.77,73.95,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Obryan Rodríguez,M,SBD,Raw,26,24-34,24-39,Open,92.15,93,240,-250,250,,250,137.5,147.5,150,,150,255,267.5,275,,275,675,3,431.38,425.90,407.78,88.70,Yes,Puerto Rico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Melissa Copeland,F,SBD,Raw,45.5,45-49,40-49,Masters 1,117.75,84+,195,205,213,,213,128.5,135.5,-138,,135.5,205,-217.5,-217.5,,205,553.5,1,446.54,444.12,376.73,95.19,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Tristan Nazelrod,M,SBD,Raw,26.5,24-34,24-39,Open,119.65,120,327.5,342.5,355.5,,355.5,205,212.5,217.5,,217.5,320,340,-352.5,,340,913,1,524.85,525.26,503.32,106.27,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Michael Fernandez Barrantes,M,SBD,Single-ply,40.5,40-44,40-49,Open,119.95,120,-335,-335,-335,,,-230,-230,230,,230,255,265,-285,,265,,DQ,,,,,Yes,Costa Rica,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Sam Felts,M,SBD,Raw,70.5,70-74,70-999,Masters 4,58.4,59,85,90,100,,100,87.5,-97.5,-97.5,,87.5,115,125,135,,135,322.5,1,278.40,282.02,275.82,53.66,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Mario Leos,M,SBD,Raw,30.5,24-34,24-39,Open,65.95,66,175,185,195,,195,85,90,,,90,212.5,222.5,-230,,222.5,507.5,3,397.86,398.74,387.47,79.14,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Dalton LaCoe,M,SBD,Raw,27.5,24-34,24-39,Open,55.5,59,177.5,185,190,,190,115,120,122.5,,122.5,250,265,-275.5,,265,577.5,1,521.01,530.38,520.29,98.75,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Carlos Manuel Campos Murillo,M,SBD,Single-ply,43.5,40-44,40-49,Open,151.8,120+,375,-427.5,,,375,105,305,-375,,305,300,-350,-350,,300,980,1,525.33,541.32,511.35,87.75,Yes,Costa Rica,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Thomas Cencich,M,SBD,Single-ply,62.5,60-64,60-69,Masters 3,91.8,93,125,-205.5,-207.5,,125,198,199,-200,,199,150,200,210,,210,534,1,341.91,337.56,323.24,58.31,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Tony McInerney,M,SBD,Single-ply,51,50-54,50-59,Masters 2,100.95,105,240,252.5,-255,,252.5,140,147.5,150,,150,260,-280,-280,,260,662.5,1,406.12,401.69,383.61,68.97,Yes,Cayman Islands,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Todd Straub,M,SBD,Raw,43,40-44,40-49,Masters 1,82.85,83,212.5,227.5,232.5,,232.5,167.5,-177.5,-177.5,,167.5,260,280,-288.5,,280,680,3,459.53,454.39,437.13,94.22,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Carlos Lewis,M,SBD,Raw,64.5,60-64,60-69,Masters 3,73.7,74,-190,190,207.5,,207.5,125,-135,-135,,125,180,-205,-215,,180,512.5,1,371.85,369.72,357.50,75.40,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Suzanne Hartwig-Gary,F,SBD,Raw,54,50-54,50-59,Masters 2,53.45,57,125,131.5,136,,136,62.5,67.5,72.5,,72.5,135,145.5,-150,,145.5,354,1,423.39,431.99,382.56,87.34,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Christopher Oquendo,M,SBD,Raw,23.5,24-34,24-39,Open,103.65,105,210,225,-227.5,,225,125,135,142.5,,142.5,227.5,-240,247.5,,247.5,615,5,372.86,369.20,352.53,76.39,Yes,Puerto Rico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Mikael Marín,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,64.75,66,152.5,162.5,-167.5,,162.5,90,95,-100,,95,195,206,-215,,206,463.5,1,368.40,369.77,359.64,72.99,Yes,Puerto Rico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Yaritza Rivera,F,SBD,Raw,43.5,40-44,40-49,Masters 1,68.15,69,110,117.5,-125,,117.5,50,57.5,60,,60,125,135,142.5,,142.5,320,3,328.55,324.37,286.09,66.76,Yes,Puerto Rico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Juanita Najera #1,F,SBD,Single-ply,42,40-44,40-49,Open,52,52,115,130,137.5,,137.5,75,80,-85,,80,155,165,-175,,165,382.5,2,466.23,476.84,422.68,77.90,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Nelson Martínez #1,M,SBD,Single-ply,36.5,35-39,24-39,Open,104.65,105,315,330,-348,,330,-245,-245,-245,,,255,265,275,,275,,DQ,,,,,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Carlos Soto,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,81.45,83,207.5,215,220,,220,132.5,-137.5,-137.5,,132.5,245,-260,260,,260,612.5,2,417.95,413.51,398.11,85.60,Yes,Mexico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Jorge Guzmán #2,M,SBD,Raw,23,20-23,19-23,Juniors,81.3,83,215,227.5,-240,,227.5,145,-150,150,,150,265,280,295,,295,672.5,3,459.38,454.53,437.64,94.07,Yes,Mexico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Sonia Ramos,F,SBD,Raw,52.5,50-54,50-59,Masters 2,77.25,84,125,130,132.5,,132.5,65,68,-70,,68,132.5,137.5,145.5,,145.5,346,1,331.84,323.04,283.81,67.70,Yes,Mexico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Melissa Forbis,F,SBD,Raw,57,55-59,50-59,Masters 2,51.6,52,95,100.5,-103,,100.5,-50,50,-52.5,,50,107.5,115,120,,120,270.5,1,331.49,339.23,300.79,68.76,Yes,USA,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Jonathan Macias,M,SBD,Raw,40.5,40-44,40-49,Masters 1,116.6,120,255,260,270,,270,150,160,167.5,,167.5,250,260,265,,265,702.5,3,407.41,406.72,389.50,82.70,Yes,Mexico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Marco Reyes #2,M,SBD,Single-ply,43,40-44,40-49,Masters 1,87.6,93,-240,240,-245,,240,120,130,135,,135,200,210,-215,,210,585,1,383.54,378.77,363.45,65.51,Yes,Mexico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Gabriel García Corona,M,SBD,Raw,47.5,45-49,40-49,Masters 1,92.05,93,282.5,-292.5,-292.5,,282.5,167.5,172.5,-177.5,,172.5,280,291,-295,,291,746,3,477.01,470.94,450.93,98.08,Yes,Mexico,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
