Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Nayeli Ramos Frias,F,SBD,Raw,20.5,20-23,19-23,Juniors,57,57,115,130,-140,,130,57.5,-60,-60,,57.5,-150,170,-175,,170,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Ignacia Soto Arcos Josefa,F,SBD,Raw,18.5,18-19,19-23,Juniors,56.9,57,135,142.5,150,,150,75,-80,-80,,75,140,145,-155,,145,370,2,424.39,429.94,380.18,86.90,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Gabriela Galvez,F,SBD,Raw,20.5,20-23,19-23,Juniors,57,57,-135,135,140,,140,85.5,90.5,93.5,,93.5,142.5,150,-157.5,,150,383.5,1,439.37,445.01,393.50,89.96,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Maria Hurtado Bravo,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,56.15,57,95,97.5,-107.5,,97.5,45,-50,-50,,45,90,-100,-100,,90,232.5,2,269.02,272.99,241.46,55.16,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Daniela Castillo Vargas,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,56.95,57,105,-112.5,112.5,,112.5,47.5,-50,50,,50,110,115,120,,120,282.5,1,323.84,328.04,290.07,66.31,Yes,Colombia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Edith Aparicio Quiroga,F,SBD,Raw,27.5,24-34,24-39,Open,57,57,95,102.5,110,,110,-60,62.5,67.5,,67.5,120,135,-147.5,,135,312.5,5,358.03,362.62,320.65,73.30,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Stefania Cruz Escobar,F,SBD,Raw,28.5,24-34,24-39,Open,56.85,57,132.5,142.5,-147.5,,142.5,72.5,-80,-80,,72.5,145,155,165,,165,380,2,436.12,441.86,390.73,89.31,Yes,Colombia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Mariela Navarrete,F,SBD,Raw,50.5,50-54,50-59,Masters 2,50,52,82.5,-92.5,-92.5,,82.5,37.5,42.5,-45,,42.5,120,127.5,130.5,,130.5,255.5,1,320.14,328.23,291.45,66.79,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Micaela Rocha Inocente,F,SBD,Raw,20.5,20-23,19-23,Juniors,51.85,52,-105,-105,-105,,-105,-57.5,57.5,-60,,57.5,-130,130,132.5,,132.5,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Arianne Vega,F,SBD,Raw,19.5,20-23,19-23,Juniors,50.8,52,90,-97.5,-100,,90,-55,55,-60,,55,130,-137.5,-137.5,,130,275,2,340.72,349.03,309.69,70.87,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Barbara Zarate Vasquez,F,SBD,Raw,22.5,20-23,19-23,Juniors,52,52,120,-127.5,-127.5,,120,60,65,-67.5,,65,140,-147.5,153,,153,338,1,411.99,421.36,373.50,85.35,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Dayana Riapira Arevalo,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,50.65,52,-100,105,-115,,105,37.5,40,42.5,,42.5,105,-112.5,-125,,105,252.5,3,313.50,321.20,285.03,65.24,Yes,Colombia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Nicole Salcedo,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,50.4,52,100,110,-115,,110,40,42.5,45,,45,100,115,122.5,,122.5,277.5,2,345.75,354.34,314.51,72.02,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Andrea Segovia Tarifa,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,50.1,52,100,115,125,,125,45,-53.5,53.5,,53.5,120,132.5,140,,140,318.5,1,398.52,408.54,362.72,83.10,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Ana Ruiz Vasquez,F,SBD,Raw,36.5,35-39,24-39,Open,52,52,-132.5,-132.5,-132.5,,-132.5,62.5,-65,-65,,62.5,155,-160,-160,,155,,DQ,,,,,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Tsuyenne Amatredjo,F,SBD,Raw,25.5,24-34,24-39,Open,51.6,52,-117.5,-117.5,-117.5,,-117.5,50,57.5,-60,,57.5,137.5,147.5,160,,160,,DQ,,,,,Yes,Suriname,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Andrea Daza Goytia,F,SBD,Raw,33.5,24-34,24-39,Open,51.9,52,90,100,105,,105,50,-57.5,-60,,50,110,120,130,,130,285,3,347.85,355.82,315.43,72.08,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Celeste Lopez Escobar,F,SBD,Raw,23.5,24-34,24-39,Open,47,47,-120,120,125,,125,45,50,-52.5,,50,-140,-140,-140,,-140,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Sharivah Badloe,F,SBD,Raw,22.5,20-23,19-23,Juniors,61.8,63,125,132.5,135,,135,62.5,67.5,70,,70,120,127.5,132.5,,132.5,337.5,4,367.29,367.81,324.85,74.77,Yes,Suriname,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Luis Pablo Ramirez,M,SBD,Raw,22.5,20-23,19-23,Juniors,89.95,93,200,212.5,222.5,,222.5,167.5,172.5,175,,175,225,242.5,250,,250,647.5,2,418.79,413.48,396.29,86.10,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jose Selem,M,SBD,Raw,57.5,55-59,50-59,Masters 2,90.6,93,150,165,-170,,165,100,110,120,,120,170,190,200,,200,485,1,312.56,308.58,295.66,64.27,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Paulo Andres Zelada,M,SBD,Raw,23.5,24-34,24-39,Open,91.7,93,225,232.5,-240,,232.5,-132.5,140,-147.5,,140,275,290,-302.5,,290,662.5,4,424.41,419.01,401.26,87.27,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Lyndon Ammersingh,M,SBD,Raw,28.5,24-34,24-39,Open,91.5,93,215,225,232.5,,232.5,145,-150,-150,,145,250,265,-292.5,,265,642.5,5,412.04,406.79,389.60,84.72,Yes,Suriname,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Leroy Trotman,M,SBD,Raw,31,24-34,24-39,Open,91.15,93,215,230,240,,240,132.5,137.5,142.5,,142.5,267.5,285,-300,,285,667.5,3,428.88,423.42,405.59,88.19,Yes,Guyana,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Gabriel Chaparro,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,81.6,83,180,190,195,,195,100,105,107.5,,107.5,220,232.5,-237.5,,232.5,535,3,364.68,360.78,347.32,74.70,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Agustin Bayardi,M,SBD,Raw,19.5,20-23,19-23,Juniors,82.25,83,227.5,237.5,245,,245,122.5,-127.5,127.5,,127.5,270,-280.5,-280.5,,270,642.5,2,435.98,431.20,414.96,89.35,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jhonny Cardenas,M,SBD,Raw,24,24-34,24-39,Open,80.8,83,220,230,245,,245,140,-150,-157.5,,140,240,250,-260,,250,635,6,435.32,430.82,414.93,89.11,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Randall Kariodimedjo,M,SBD,Raw,34.5,24-34,24-39,Open,80.25,83,225,230,235,,235,167.5,-170,-170,,167.5,242.5,255,260,,260,662.5,3,455.99,451.40,434.88,93.29,Yes,Suriname,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Amaru E. Quispe Blanco,M,SBD,Raw,18.5,18-19,19-23,Juniors,72.7,74,190,-205,-205,,190,105,112.5,-117.5,,112.5,205,215,-225,,215,517.5,5,378.87,377.01,364.77,76.68,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Angel Gutierrez #5,M,SBD,Raw,22.5,20-23,19-23,Juniors,72.05,74,207.5,210,215,,215,-130,130,132.5,,132.5,222.5,235,-247.5,,235,582.5,4,429.02,427.17,413.45,86.71,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Omarr Johns,M,SBD,Raw,21.5,20-23,19-23,Juniors,71.35,74,210,225,230,,230,-130,132.5,140,,140,260,270,272.5,,272.5,642.5,2,476.34,474.59,459.54,96.13,Yes,Suriname,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Keisha Abrigo,F,SBD,Raw,31,24-34,24-39,Open,74.25,76,155,-162.5,162.5,,162.5,70,-75,75,,75,185,197.5,202.5,,202.5,440,1,430.84,420.94,370.42,87.73,Yes,Guyana,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Abigael Hing,F,SBD,Raw,20.5,20-23,19-23,Juniors,56.9,57,-135,135,-140,,135,55,60,-62.5,,60,130,-137.5,-137.5,,130,325,3,372.78,377.65,333.94,76.33,Yes,Suriname,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Abigael Hing,F,SBD,Raw,20.5,20-23,19-23,Open,56.9,57,-135,135,-140,,135,55,60,-62.5,,60,130,-137.5,-137.5,,130,325,4,372.78,377.65,333.94,76.33,Yes,Suriname,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Victor Acevedo,M,SBD,Raw,36.5,35-39,24-39,Open,58.15,59,175,182.5,187.5,,187.5,120,125,-130,,125,177.5,187.5,-202.5,,187.5,500,2,433.19,439.01,429.46,83.38,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Braulio Almeyda,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,82.7,83,190,-195,-195,,190,-100,100,-102.5,,100,190,-200,-200,,190,480,5,324.70,321.09,308.92,66.57,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Roberto Junior Thomas,M,SBD,Raw,34.5,24-34,24-39,Open,80.5,83,232.5,242.5,-250,,242.5,142.5,145,-147.5,,145,257.5,265,-277.5,,265,652.5,4,448.29,443.72,427.42,91.74,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Mia Hurtado #1,F,SBD,Raw,28.5,24-34,24-39,Open,74.4,76,147.5,152.5,157.5,,157.5,82.5,-85,85,,85,160,170,180,,180,422.5,3,413.26,403.68,355.21,84.15,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jessica Selem,F,SBD,Raw,22.5,20-23,19-23,Juniors,73,76,90,100,-107.5,,100,47.5,50,52.5,,52.5,105,115,122.5,,122.5,275,2,271.74,265.98,234.19,55.29,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Luzmila Huertas,F,SBD,Raw,45.5,45-49,40-49,Masters 1,60.8,63,95,-102.5,102.5,,102.5,42.5,47.5,-52.5,,47.5,115,-125,130,,130,280,1,307.82,308.99,272.96,62.72,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Lady Lizeth Alava Mondragon,F,SBD,Raw,34,24-34,24-39,Open,61.8,63,162.5,172.5,-177.5,,172.5,80,-82.5,-82.5,,80,177.5,187.5,-195,,187.5,,DD,,,,,Yes,Colombia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Zulema Salazar,F,SBD,Raw,29.5,24-34,24-39,Open,56.4,57,150,155,-157.5,,155,60,65,67.5,,67.5,155,160,162.5,,162.5,385,1,444.17,450.47,398.40,91.03,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Liliana Mina,F,SBD,Raw,52,50-54,50-59,Masters 2,45.75,47,-82.5,82.5,-88,,82.5,52.5,-56,-56,,52.5,95,100,102.5,,102.5,237.5,1,317.57,325.60,290.90,67.65,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Marybel Luciano,F,SBD,Raw,44.5,40-44,40-49,Masters 1,47,47,-95.5,95.5,102.5,,102.5,-50,50,-52.5,,50,120.5,-128,-128,,120.5,273,1,357.78,367.16,327.30,75.68,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Pedro Sánchez #3,M,SBD,Raw,41.5,40-44,40-49,Masters 1,106.35,120,205,-217.5,-217.5,,205,-135,135,137.5,,137.5,210,225,230,,230,572.5,2,343.52,340.60,325.28,70.27,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jaime Ortiz #2,M,SBD,Raw,27.5,24-34,24-39,Open,104.3,105,-250,265,272.5,,272.5,147.5,-152.5,152.5,,152.5,275,295,305,,305,730,1,441.45,437.25,417.51,90.41,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Matias Esquenet,M,SBD,Raw,27,24-34,24-39,Open,117.85,120,220,235,242.5,,242.5,157.5,162.5,167.5,,167.5,245,265,-282.5,,265,675,5,390.03,389.75,373.37,79.09,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Agustin May,M,SBD,Raw,24.5,24-34,24-39,Open,102.1,105,230,250,260,,260,172.5,180,-182.5,,180,250,270,285,,285,725,4,442.31,437.67,417.93,90.69,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Richard Marquez,M,SBD,Raw,43.5,40-44,40-49,Masters 1,82.75,83,170,185,-190,,185,125,130,135,,135,230,240,-245,,240,560,3,378.69,374.47,360.26,77.64,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
David Condori,M,SBD,Raw,27.5,24-34,24-39,Open,73.75,74,185,195,202.5,,202.5,117.5,120,122.5,,122.5,220,240,-260,,240,565,5,409.76,407.39,393.92,83.09,Yes,Bolivia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Vanessa Morales,F,SBD,Raw,46.5,45-49,40-49,Open,56.3,57,122.5,127.5,-130,,127.5,75,77.5,80,,80,145,152.5,-157.5,,152.5,360,3,415.81,421.81,373.07,85.24,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Carlos Ollaveira,M,SBD,Raw,36.5,35-39,24-39,Open,73.15,74,225,-240,-240,,225,-147.5,,,,-147.5,-235,,,,-235,,DQ,,,,,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Oscar Ivan Briceño Diaz,M,SBD,Raw,28.5,24-34,24-39,Open,73.95,74,180,200,210,,210,110,120,-122.5,,120,240,250,-260,,250,580,4,419.90,417.40,403.55,85.18,Yes,Colombia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Luis Palomino,M,SBD,Raw,40.5,40-44,40-49,Masters 1,68.7,74,175,185,195,,195,70,82.5,87.5,,87.5,195,212.5,-220,,212.5,495,4,376.74,376.37,365.04,75.55,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Lelis Berrios,F,SBD,Raw,32.5,24-34,24-39,Open,46.5,47,120,-125,-125,,120,50,55,57.5,,57.5,130,140,-150.5,,140,317.5,2,419.42,430.30,383.90,88.96,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Sebastian Rozencvaig,M,SBD,Raw,24,24-34,24-39,Open,80.7,83,230,242.5,-250,,242.5,137.5,145,-147.5,,145,235,247.5,-252.5,,247.5,635,5,435.63,431.16,415.27,89.16,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Raul Correa,M,SBD,Raw,54.5,50-54,50-59,Masters 2,59.45,66,-135,-135,135,,135,90,-95,-95,,90,155,-160,-160,,155,380,1,323.18,326.84,319.33,62.62,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jesús David Gómez Izquierdo,M,SBD,Raw,24.5,24-34,24-39,Open,57.3,59,180,-190,195,,195,105,107.5,-110,,107.5,210,-220,-220,,210,512.5,1,449.64,456.32,446.78,86.14,Yes,Colombia,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Carmen Fernandez,F,SBD,Raw,46.5,45-49,40-49,Masters 1,51.65,52,130,137.5,140,,140,65,-67.5,67.5,,67.5,155,160,-162.5,,160,367.5,1,450.06,460.53,408.33,93.34,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Carmen Fernandez,F,SBD,Raw,46.5,45-49,40-49,Open,51.65,52,130,137.5,140,,140,65,-67.5,67.5,,67.5,155,160,-162.5,,160,367.5,1,450.06,460.53,408.33,93.34,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Nicolás Urioste,M,SBD,Raw,55,55-59,50-59,Masters 2,101.5,105,220,232.5,240,,240,157.5,162.5,-168,,162.5,230,240,250.5,,250.5,653,1,399.38,395.10,377.29,81.91,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jacob Carrasco-Gonzales,M,SBD,Raw,56.5,55-59,50-59,Masters 2,73.15,74,-210,210,-220.5,,210,110,115,-117.5,,115,230,237.5,-242.5,,237.5,562.5,2,410.14,407.97,394.62,83.08,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Juan Carlos Contreras Vega,M,SBD,Raw,51.5,50-54,50-59,Masters 2,82.3,83,150,160,170,,170,85,90,95,,95,185,197.5,205,,205,470,2,318.81,315.32,303.43,65.34,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Andrés Landon Osorio,M,SBD,Raw,20.5,20-23,19-23,Juniors,103.45,105,242.5,260,-270,,260,152.5,162.5,165,,165,252.5,-270,-280,,252.5,677.5,3,411.08,407.00,388.63,84.23,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Luis Arriagada Rivera,M,SBD,Raw,22.5,20-23,19-23,Juniors,65.75,66,192.5,197.5,-202.5,,197.5,117.5,120,122.5,,122.5,220,225,227.5,,227.5,547.5,1,430.19,431.24,419.12,85.52,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Sebastián Manríquez Lara,M,SBD,Raw,26.5,24-34,24-39,Open,109.85,120,-240,250,260,,260,142.5,152.5,160,,160,270,290,-302.5,,290,710,3,420.73,418.01,399.49,85.85,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Francisco Carvajal Lezcano,M,SBD,Raw,21.5,20-23,19-23,Juniors,65,66,195,205,210,,210,105,110,112.5,,112.5,-212.5,212.5,-227.5,,212.5,535,2,424.00,425.43,413.70,84.07,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Nicolas Reyes Escalona,M,SBD,Raw,35.5,35-39,24-39,Open,104.65,105,257.5,-265,-265,,257.5,160,170,177.5,,177.5,-265,270,-295,,270,705,5,425.76,421.77,402.74,87.18,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Sergio Aguilera Aranguiz,M,SBD,Raw,18.5,18-19,19-23,Juniors,114.5,120,220,235,250,,250,-120,120,-125,,120,240,255,-262.5,,255,625,3,364.78,363.58,347.97,74.17,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Nicolas Carrasco,M,SBD,Raw,22.5,20-23,19-23,Juniors,104.9,105,255,-265,267.5,,267.5,184,190,200,,200,257.5,267.5,278,,278,745.5,1,449.78,445.63,425.53,92.08,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Trinidad Fernandez Ordenes,F,SBD,Raw,15,13-15,14-18,Sub-Juniors,62.2,63,90,95,97.5,,97.5,50,55,-57.5,,55,92.5,100,102.5,,102.5,255,1,276.41,276.53,244.22,56.26,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Sorena del Valle Gonzalez Gil,F,SBD,Raw,39.5,35-39,40-49,Open,95.5,84+,155,-162.5,162.5,,162.5,80,87.5,-92.5,,87.5,165,175,-185,,175,425,2,369.42,359.07,310.17,76.80,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Yassmin Arias Navarrete,F,SBD,Raw,29.5,24-34,24-39,Open,61.1,63,160,-167.5,170,,170,80,85,-87.5,,85,155,160,165,,165,420,1,460.32,461.73,407.87,93.76,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
German Quintanilla,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,92.99,93,205,220,230,,230,135,142.5,145,,145,240,255,270,,270,645,1,410.40,405.20,387.82,84.38,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Benjamin Contreras Quezada,M,SBD,Raw,15,13-15,14-18,Sub-Juniors,56.3,59,117.5,122.5,125,,125,70,75,78.5,,78.5,140,150,160,,160,363.5,3,323.83,329.19,322.65,61.68,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Pablo Anderson Perez,M,SBD,Raw,24.5,24-34,24-39,Open,73.85,74,-251,251,260,,260,165,170,-175.5,,170,290,-300,300.5,,300.5,730.5,1,529.33,526.22,508.79,107.36,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jose Matias Figueroa Contreras,M,SBD,Raw,28.5,24-34,24-39,Open,82.35,83,250,260,270,,270,-167.5,,-175,,-167.5,-265,,,,-265,,DQ,,,,,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Paula Castro Muñoz,F,SBD,Raw,29,24-34,24-39,Open,81.85,84,170,175,182.5,,182.5,90,92.5,95,,95,180,190,195,,195,472.5,1,440.23,427.01,373.96,90.16,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Valentina Marin Puelles,F,SBD,Raw,30,24-34,24-39,Open,45.65,47,117.5,122.5,-125,,122.5,57.5,60,-62.5,,60,135,140,-148.5,,140,322.5,1,431.94,442.81,395.70,92.07,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Felipe Inaki Rieutord Lira,M,SBD,Raw,22,20-23,19-23,Juniors,73.8,74,215,227.5,232.5,,232.5,135,140,-145,,140,270,-290,311,,311,683.5,1,495.49,492.60,476.30,100.49,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Felipe Romero Diaz,M,SBD,Raw,35,35-39,24-39,Open,100.1,105,-280,280,-300,,280,170,177.5,-182.5,,177.5,270,-280,-282.5,,270,727.5,2,447.59,442.57,422.70,91.86,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Cynthia Noemi Quiroz Cisterna,F,SBD,Raw,31,24-34,24-39,Open,67.15,69,130,140,-145,,140,90,-95,-95,,90,145,-155,160,,160,390,3,403.85,399.53,352.47,82.06,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Julián Suarez,M,SBD,Raw,32.5,24-34,24-39,Open,118.85,120,-215,215,230,,230,155,165,172.5,,172.5,250,270,-280,,270,672.5,6,387.47,387.51,371.29,78.51,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Ramiro Martins,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,124.6,120+,195,202.5,210,,210,136,145.5,150,,150,225,237.5,248.5,,248.5,608.5,1,345.22,346.98,332.14,69.60,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Guillermo Lucero,M,SBD,Raw,40.5,40-44,40-49,Masters 1,81.55,83,170,180,190,,190,105,-112.5,-112.5,,105,210,225,-240,,225,520,5,354.58,350.80,337.72,72.63,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Luis Virgini,M,SBD,Raw,41.5,40-44,40-49,Masters 1,72.6,74,185,195,202.5,,202.5,115,120,-125,,120,200,212.5,-225,,212.5,535,2,392.04,390.15,377.51,79.33,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Juan Pablo Bonatto,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,58.9,59,145,150,152.5,,152.5,80,85,-90,,85,155,160,170,,170,407.5,1,349.26,353.52,345.58,67.49,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
