Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Rafael Sanzo,M,SBD,Raw,49.5,45-49,50-59,Masters 2,143.5,120+,195,205,210,,210,147.5,152.5,-155,,152.5,225,242.5,252.5,,252.5,615,1,334.73,342.42,324.85,66.39,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Antonio Lamana,M,SBD,Raw,61.5,60-64,60-69,Masters 3,108.05,120,110,120,130,,130,70,75,82.5,,82.5,140,150,160,,160,372.5,2,222.13,220.45,210.60,45.39,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Felipe Ariel Jesus Vazquez,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,110.25,120,160,177.5,,,177.5,110,120,-130,,120,180,200,-210,,200,497.5,2,294.40,292.57,279.64,60.06,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Urias Felipe Valenzuela Paternina,M,SBD,Raw,21.5,20-23,19-23,Juniors,104.9,105,265,272.5,285,,285,150,157.5,162.5,,162.5,260,-270,270,,270,717.5,3,432.89,428.89,409.54,88.62,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Bastian Arevalo,M,SBD,Raw,21.5,20-23,19-23,Juniors,104.75,105,267.5,280,292.5,,292.5,165,172.5,177.5,,177.5,-300,300,-321,,300,770,2,464.83,460.50,439.73,95.17,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Reucher Correa,M,SBD,Raw,21.5,20-23,19-23,Juniors,103.7,105,-280,-280,-280,,,-165,-165,-165,,,230,,,,230,,DQ,,,,,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jean Paul Caicedo Martinez,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,105,105,210,222.5,-227.5,,222.5,105,110,-115,,110,250.5,260,265.5,,265.5,598,3,360.65,357.34,341.22,73.83,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Santiago Arias,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,103.95,105,215,225,230,,230,132.5,140.5,147.5,,147.5,230,245,-260,,245,622.5,2,376.96,373.31,356.46,77.22,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Sebastian Flores,M,SBD,Raw,24.5,24-34,24-39,Open,105,105,265,-280,280,,280,157.5,165,170,,170,280,-300,-310,,280,730,5,440.26,436.21,416.54,90.13,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jose Taboada Flores,M,SBD,Raw,50.5,50-54,50-59,Masters 2,91.35,93,185,202.5,-210,,202.5,120,125,127.5,,127.5,185,190,200,,200,530,1,340.17,335.84,321.66,69.95,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Mateo Garcia,M,SBD,Raw,18.5,18-19,19-23,Juniors,89.85,93,225,242.5,-255,,242.5,135,142.5,-145,,142.5,230,250,-275,,250,635,7,410.94,405.72,388.88,84.49,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Diego Fuentes,M,SBD,Raw,22.5,20-23,19-23,Juniors,92.1,93,235,-255,255,,255,130,140,-145,,140,240,260,-272.5,,260,655,6,418.71,413.39,395.81,86.10,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Kevin Xavier Brito Polanco,M,SBD,Raw,19.5,20-23,19-23,Juniors,91.6,93,-240,245,-255,,245,140,-147.5,-147.5,,140,-250,250,270,,270,655,5,419.83,414.49,396.95,86.33,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Guillermo Carbajal,M,SBD,Raw,21.5,20-23,19-23,Juniors,91.35,93,-240,245,-255,,245,150,155,160,,160,270,-285,-285,,270,675,2,433.23,427.72,409.66,89.08,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Joaquin Iglesias,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,91.4,93,177.5,192.5,202.5,,202.5,102.5,105,112.5,,112.5,225,245,-252.5,,245,560,5,359.32,354.75,339.77,73.88,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Antonio Herrera,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,91.7,93,210,217.5,-220,,217.5,-95,95,-100,,95,240,252.5,-267.5,,252.5,565,3,361.95,357.34,342.21,74.42,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Miguel David Romero Villero,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,84.45,93,195,210,-220,,210,115,122.5,-125,,122.5,230,240,245,,245,577.5,2,386.13,381.60,366.79,79.25,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Alonzo Parraguez,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,90.1,93,217.5,235,-242.5,,235,117.5,127.5,132.5,,132.5,235,-250,250,,250,617.5,1,399.05,393.99,377.58,82.05,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Leonardo Hermisdorf,M,SBD,Raw,26.5,24-34,24-39,Open,92.75,93,255,265,,,265,175,182.5,185,,185,75,,,,75,525,8,334.47,330.22,316.09,68.77,Yes,Brazil,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nicolas Fuentealba,M,SBD,Raw,23.5,24-34,24-39,Open,91.9,93,260,272.5,-277.5,,272.5,150,155,-160,,155,260,-277.5,-292.5,,260,687.5,6,439.95,434.36,415.92,90.46,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Fabricio Gutierrez Teixeira,M,SBD,Raw,28.5,24-34,24-39,Open,92.25,93,225,240,-245,,240,135,142.5,-150,,142.5,-295,295,310,,310,692.5,5,442.33,436.71,418.11,90.95,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Juan Contreras Vega,M,SBD,Raw,52.5,50-54,50-59,Masters 2,81.7,83,155,165,172.5,,172.5,90,97.5,-102.5,,97.5,-180,180,-190,,180,450,2,306.52,303.24,291.90,62.79,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jose Oyarse Pinglo,M,SBD,Raw,55.5,55-59,50-59,Masters 2,82.7,83,170,185,203.5,,203.5,102.5,107.5,112.5,,112.5,215,230,-241,,230,546,1,369.35,365.24,351.39,75.72,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Sergio Guerra Benitez,M,SBD,Raw,20.5,20-23,19-23,Juniors,80.15,83,-230,230,-237.5,,230,140,142.5,-147.5,,142.5,180,-182.5,-182.5,,180,552.5,10,380.55,376.75,362.98,77.85,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Diego Obando Pullas,M,SBD,Raw,20.5,20-23,19-23,Juniors,82.3,83,215,225,-235,,225,117.5,122.5,,,122.5,-250,250,-265,,250,597.5,7,405.30,400.85,385.74,83.06,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Mauricio Jonne,M,SBD,Raw,22.5,20-23,19-23,Juniors,82.25,83,222.5,235,240,,240,127.5,-135,-135,,127.5,230,237.5,-245,,237.5,605,6,410.53,406.03,390.74,84.13,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Matheus Turcheti,M,SBD,Raw,22.5,20-23,19-23,Juniors,81,83,205,217.5,222.5,,222.5,-140,142.5,-147.5,,142.5,235,242.5,-255,,242.5,607.5,5,415.87,411.54,396.31,85.14,Yes,Brazil,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Luis Suniga,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,79.15,83,190,-200,-200,,190,112.5,120,-122.5,,120,190,200,-210,,200,510,7,353.91,350.55,337.93,72.32,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Matias Olivera,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,81.8,83,185,192.5,200,,200,115,-122.5,-122.5,,115,-225,225,-242.5,,225,540,6,367.57,363.61,350.00,75.30,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jean Elizalde Morocho,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,82.75,83,190,200,207.5,,207.5,100,107.5,110,,110,225,235,-245,,235,552.5,5,373.62,369.46,355.44,76.60,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Thamar Kasnawi,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,81.7,83,195,207.5,212.5,,212.5,-110,110,-112.5,,110,210,230,-250,,230,552.5,4,376.34,372.31,358.39,77.09,Yes,Suriname,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jonathan Picon,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,81.45,83,190,202.5,207.5,,207.5,125,132.5,135,,135,227.5,235,-240,,235,577.5,3,394.07,389.88,375.36,80.71,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Cristian Farfan,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,81.95,83,200,210,-217.5,,210,110,115,120,,120,245,257.5,-270,,257.5,587.5,2,399.49,395.16,380.34,81.85,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Amaru Gutierrez,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,81.1,83,210,222.5,230.5,,230.5,120,-127.5,-127.5,,120,225,240,247.5,,247.5,598,1,409.07,404.79,389.79,83.76,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Javier Lafaurie Marlon,M,SBD,Raw,36.5,35-39,24-39,Open,79.35,83,200,-205,-205,,200,-125,125,,,125,-250,250,-260,,250,575,11,398.41,394.59,380.34,81.43,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Juliano Salas,M,SBD,Raw,29.5,24-34,24-39,Open,81.55,83,195,205,215,,215,140,145,-147.5,,145,245,255,-260,,255,615,10,419.36,414.89,399.41,85.90,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Cristian Trigo,M,SBD,Raw,28.5,24-34,24-39,Open,81.95,83,270,280,290,,290,167.5,-175,175,,175,295,-305,-305,,295,760,1,516.78,511.18,492.01,105.88,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jordy Rodriguez Realpe,M,SBD,Raw,22.5,20-23,19-23,Juniors,72.7,74,215,230,241,,241,127.5,135,-140,,135,205,225,-240,,225,601,4,440.00,437.85,423.63,89.05,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Benjamin Tobar,M,SBD,Raw,18.5,18-19,19-23,Juniors,73.75,74,210,225,230,,230,120,125,-127.5,,125,240,255,262.5,,262.5,617.5,2,447.84,445.25,430.52,90.81,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Joaquin Sarasua,M,SBD,Raw,20.5,20-23,19-23,Juniors,73.45,74,225,240.5,242,,242,142.5,152.5,161,,161,230,245,-252.5,,245,648,1,471.21,468.60,453.19,95.50,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nurvis Morales Castro,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,74,74,120,132.5,-142.5,,132.5,65,72.5,77.5,,77.5,-150,160,-170,,160,,DQ,,,,,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nicolas Barahona,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,71.3,74,205,-215,-215,,205,112.5,117.5,-120,,117.5,220,-235,-242.5,,220,542.5,4,402.39,400.93,388.24,81.20,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Matías Sánchez,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,70.9,74,197.5,-207.5,207.5,,207.5,92.5,97.5,-102.5,,97.5,225,237.5,-245,,237.5,542.5,3,403.93,402.62,389.97,81.44,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jeremy Mala Villero,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,72.45,74,190,200,205,,205,140,-147.5,-147.5,,140,210,220,227.5,,227.5,572.5,2,420.10,418.13,404.61,84.98,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Fernando Watanabe,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,73.05,74,197.5,207.5,-212.5,,207.5,131,135,-140.5,,135,-215,220,232.5,,232.5,575,1,419.63,417.45,403.81,84.98,Yes,Brazil,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Ronald Rivero,M,SBD,Raw,29.5,24-34,24-39,Open,74,74,240,-250,-250,,240,-140,140,-150,,140,240,250,-260,,250,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Mark Tawjoeram,M,SBD,Raw,31.5,24-34,24-39,Open,73.6,74,-212.5,-212.5,-212.5,,,127.5,-132.5,135,,135,210,220,240,,240,,DQ,,,,,Yes,Suriname,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Gonzalo Nuñez,M,SBD,Raw,47,45-49,40-49,Masters 1,65.4,66,-127.5,127.5,-130,,127.5,112.5,115,-117.5,,115,200,-205,-205,,200,442.5,2,349.08,350.08,340.33,69.31,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Ricardo Rodriguez Garcia,M,SBD,Raw,19.5,20-23,19-23,Juniors,65.9,66,-190,-190,190,,190,115,-117.5,120,,120,210,220,-227.5,,220,530,6,415.74,416.67,404.91,82.68,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Maximiliano Chamorro,M,SBD,Raw,19.5,20-23,19-23,Juniors,64.65,66,190,-195,-195,,190,100,-105,107.5,,107.5,235,-256,-262.5,,235,532.5,4,423.74,425.37,413.75,83.92,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jeyko Menendez Garcia,M,SBD,Raw,20.5,20-23,19-23,Juniors,64.25,66,170,182.5,-190,,182.5,107.5,-112.5,-112.5,,107.5,245,-256,-256,,245,535,3,427.74,429.61,418.00,84.59,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Anthony Azcoitia,M,SBD,Raw,18.5,18-19,19-23,Juniors,65.75,66,190,-205,205,,205,-127.5,130,-135,,130,-240,240,-247.5,,240,575,1,451.80,452.90,440.17,89.81,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Josue Espinoza Javier,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,65.2,66,-150,-150,150,,150,80,-90,-90,,80,190,-195,-195,,190,420,6,332.09,333.13,323.89,65.90,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
James Silva #2,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,65,66,135,142.5,-147.5,,142.5,90,-92.5,95,,95,-182.5,-190,190,,190,427.5,5,338.80,339.95,330.57,67.18,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Victor Fernandez,M,SBD,Raw,14.5,13-15,14-18,Sub-Juniors,64.7,66,135,145,155,,155,60,72.5,-75,,72.5,180,195,205,,205,432.5,4,343.96,345.26,335.82,68.13,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Juan Silva Quintero,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,65.4,66,152.5,-165,165,,165,92.5,97.5,-102.5,,97.5,200,-210,210,,210,472.5,3,372.74,373.82,363.40,74.01,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Diego Cedeno Perez,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,64.15,66,195,208,213,,213,118,125.5,127.5,,127.5,212.5,225,236,,236,576.5,2,461.47,463.55,451.06,91.23,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Emmanuel Techera,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,64,66,187.5,200,208.5,,208.5,112.5,120,126,,126,212.5,227.5,242,,242,576.5,1,462.30,464.47,452.01,91.34,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Luis Arturo Huata Flores,M,SBD,Raw,35.5,35-39,24-39,Open,65.9,66,200,-210,-210,,200,80,85,90,,90,200,-210,-220,,200,490,5,384.36,385.23,374.35,76.44,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Juan Bernaldez,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,59,59,160,171,173,,173,-100,100,-105,,100,-195,195,-206,,195,468,2,400.55,405.37,396.22,77.44,Yes,Argentina,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Carlos Esteban Garcia Herrera,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,57.25,59,150,162.5,-165,,162.5,-105,105,108,,108,-200,-203,203,,203,473.5,1,415.74,421.94,413.15,79.63,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jair Kartataroeno,M,SBD,Raw,21.5,20-23,19-23,Juniors,58.25,59,165,175,-180,,175,97.5,102.5,-105,,102.5,180,-195,-195,,180,457.5,1,395.79,401.04,392.28,76.22,Yes,Suriname,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Isaac Espinoza,M,SBD,Raw,13.5,13-15,14-18,Sub-Juniors,47.5,53,-110,110,-117.5,,110,62.5,67.5,-70,,67.5,117.5,-127.5,,,117.5,295,2,309.06,319.50,316.15,54.85,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Arturo Cespedes Cabrera,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,52.5,53,-130,130,-132.5,,130,70,-76,,,70,165,167.5,170,,170,370,1,351.20,359.47,353.81,65.19,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Iveth Sanchez Vergara,F,SBD,Raw,20.5,20-23,19-23,Juniors,89.65,84+,160,172.5,-180,,172.5,75,80,-82.5,,80,-160,-160,-160,,,,DQ,,,,,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Maite Laca,F,SBD,Raw,18.5,18-19,19-23,Juniors,110.25,84+,165,-172.5,-172.5,,165,62.5,67.5,70,,70,165,177.5,-180.5,,177.5,412.5,2,339.77,335.23,285.33,71.86,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Andrea Montecinos,F,SBD,Raw,27.5,24-34,24-39,Open,96.7,84+,140,150,-160,,150,70,77.5,82.5,,82.5,162.5,172.5,-180,,172.5,405,6,350.24,340.73,293.91,72.91,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Sorena Gonzalez Gil,F,SBD,Raw,40.5,40-44,40-49,Open,99.3,84+,140,150,-155,,150,-90,95,-97.5,,95,170,180,-190,,180,425,5,363.67,354.59,304.88,75.94,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Carmen Collazo,F,SBD,Raw,39.5,35-39,40-49,Open,108.3,84+,170,180,187.5,,187.5,105,-111,111,,111,167.5,-175,175,,175,473.5,2,392.39,386.29,329.00,82.81,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Virginia Cuitino,F,SBD,Raw,43.5,40-44,40-49,Masters 1,81.65,84,-120,125,140,,140,65,-70,75,,75,120,140,-150,,140,355,2,331.15,321.24,281.38,67.81,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Karla Cafiero,F,SBD,Raw,39.5,35-39,40-49,Masters 1,82.3,84,147.5,152.5,155,,155,62.5,-67.5,-67.5,,62.5,170,-177.5,-177.5,,170,387.5,1,360.07,349.18,305.70,73.78,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Andrea Fabregas,F,SBD,Raw,21.5,20-23,19-23,Juniors,83.95,84,135,142.5,-147.5,,142.5,75,80.5,-83.5,,80.5,147.5,157.5,-167.5,,157.5,380.5,3,350.22,339.41,296.74,71.87,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nicole Eillen Rivera Navarrete,F,SBD,Raw,21.5,20-23,19-23,Juniors,83.45,84,150,157.5,165,,165,52.5,60,-67.5,,60,155,165,170,,170,395,2,364.60,353.40,309.10,74.79,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lisset Gonzales,F,SBD,Raw,32.5,24-34,24-39,Open,82.65,84,180,185,-190,,185,70,75,80,,80,175,182.5,190,,190,455,1,421.93,409.10,358.05,86.48,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Maria Orozco Troya Ledys,F,SBD,Raw,52.5,50-54,50-59,Masters 2,69.05,76,-65,-70,70,,70,35,37.5,40,,40,80,-90,90,,90,200,3,203.81,200.87,177.11,41.42,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lorena Mansiila,F,SBD,Raw,44.5,40-44,40-49,Masters 1,75.15,76,100,110,-120,,110,45,55,57.5,,57.5,100,110,115,,115,282.5,2,274.86,268.22,235.92,56.00,Yes,Argentina,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Veronica Caorsi,F,SBD,Raw,48.5,45-49,40-49,Masters 1,73.9,76,117.5,125,-130,,125,65,-70,70,,70,135,142.5,-150,,142.5,337.5,1,331.31,323.86,285.03,67.45,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Renata Calabi,F,SBD,Raw,22.5,20-23,19-23,Juniors,74.9,76,115,122.5,127.5,,127.5,47.5,-52.5,55,,55,150,-160,-162.5,,150,332.5,4,324.08,316.35,278.29,66.01,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Gabriella Sato,F,SBD,Raw,20.5,20-23,19-23,Juniors,72.6,76,107.5,112.5,-117.5,,112.5,60,-65,-65,,60,152.5,162.5,-170,,162.5,335,3,332.02,325.18,286.37,67.55,Yes,Brazil,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lurdes Ferreira,F,SBD,Raw,20.5,20-23,19-23,Juniors,75.7,76,155,163,-173,,163,77.5,82.5,-85,,82.5,170,182.5,-190,,182.5,428,1,414.83,404.53,355.72,84.54,Yes,Argentina,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Mayte Acosta,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,73.35,76,-120,120,125,,125,62.5,-67.5,-67.5,,62.5,122.5,132.5,-140,,132.5,320,3,315.39,308.55,271.63,64.19,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Claudia Lopez #1,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,73.6,76,130,-135,135,,135,60,-65,65,,65,157.5,-165,-165,,157.5,357.5,2,351.71,343.95,302.76,71.59,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Natalia Horno Nilda,F,SBD,Raw,38.5,35-39,24-39,Open,73.65,76,-130,130,-132.5,,130,80,-85,-85,,80,-135,-135,135,,135,345,5,339.29,331.78,292.04,69.06,Yes,Argentina,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Juliana Pena,F,SBD,Raw,25.5,24-34,24-39,Open,75.2,76,160,-165,-165,,160,77.5,82.5,-85,,82.5,150,-157.5,-157.5,,150,392.5,3,381.75,372.51,327.64,77.77,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
