Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Socorro Perez,F,B,Single-ply,65,65-69,60-69,Masters 3,60.65,63,,,,,,90,95,100,,100,,,,,,100,1,110.11,110.56,97.68,61.84,Yes,Mexico,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jessica Reyes,F,B,Raw,40.5,40-44,40-49,Masters 1,54.4,57,,,,,,75,80,82.5,,82.5,,,,,,82.5,2,97.50,99.30,87.89,76.02,Yes,Mexico,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jessica Reyes,F,B,Single-ply,40.5,40-44,40-49,Masters 1,54.15,57,,,,,,102.5,107.5,112.5,,112.5,,,,,,112.5,1,133.37,135.90,120.30,75.48,Yes,Mexico,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Gerardo Santos,M,B,Single-ply,36.5,35-39,24-39,Open,90.85,93,,,,,,200,-215,-215,,200,,,,,,200,11,128.71,127.08,121.74,67.08,Yes,Mexico,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jad Ouasli Petitjean,M,B,Raw,16.5,16-17,14-18,Sub-Juniors,58.6,59,,,,,,110,115,117.5,,117.5,,,,,,117.5,1,101.14,102.42,100.15,71.17,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Erine Paquin,F,B,Raw,15.5,16-17,14-18,Sub-Juniors,54.95,57,,,,,,65,70,75,,75,,,,,,75,3,88.04,89.56,79.26,68.56,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Elodie Picazo,F,B,Raw,19.5,20-23,19-23,Juniors,59.8,63,,,,,,97.5,102.5,107.5,,107.5,,,,,,107.5,2,119.42,120.16,106.17,92.55,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Tiina Leppäaho,F,B,Single-ply,41,40-44,40-49,Masters 1,80.4,84,,,,,,107.5,112.5,-117.5,,112.5,,,,,,112.5,2,105.74,102.65,90.00,59.79,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Konrad Rosiński,M,B,Raw,17.5,18-19,14-18,Sub-Juniors,106.15,120,,,,,,140,145,150,,150,,,,,,150,1,90.07,89.30,85.28,66.83,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Julia Starck,F,B,Raw,25.5,24-34,24-39,Open,56,57,,,,,,95,100,102.5,,102.5,,,,,,102.5,5,118.81,120.60,106.68,92.35,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Emma Johannesson,F,B,Single-ply,31.5,24-34,24-39,Open,62.4,63,,,,,,122.5,127.5,-132.5,,127.5,,,,,,127.5,9,137.93,137.93,121.81,77.41,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Fredrik Soeberg,M,B,Single-ply,26.5,24-34,24-39,Open,119.75,120,,,,,,-285,290,-300,,290,,,,,,290,6,166.66,166.81,159.84,85.37,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Pauline Varnerot,F,B,Raw,17.5,18-19,14-18,Sub-Juniors,51.35,52,,,,,,60,62.5,-65,,62.5,,,,,,62.5,2,76.85,78.67,69.77,60.51,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Frederique Ubachs,F,B,Raw,20.5,20-23,19-23,Juniors,73.85,76,,,,,,-95,95,100,,100,,,,,,100,1,98.20,96.00,84.49,77.59,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Riina Hartikainen,F,B,Raw,21.5,20-23,19-23,Juniors,50.95,52,,,,,,52.5,57.5,60,,60,,,,,,60,2,74.19,75.98,67.41,58.52,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Riina Hartikainen,F,B,Single-ply,21.5,20-23,19-23,Juniors,50.45,52,,,,,,70,72.5,80,,80,,,,,,80,1,99.60,102.07,90.60,56.86,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ivana Vogel,F,B,Raw,22.5,20-23,19-23,Juniors,120.2,84+,,,,,,110,117.5,125,,125,,,,,,125,1,100.25,99.93,84.67,88.72,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Sofie Bengtson,F,B,Raw,26.5,24-34,24-39,Open,74.25,76,,,,,,102.5,110,-115,,110,,,,,,110,7,107.71,105.24,92.61,85.18,Yes,Denmark,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Debby van Bogaert,F,B,Raw,44.5,40-44,40-49,Masters 1,96.9,84+,,,,,,92.5,97.5,102.5,,102.5,,,,,,102.5,5,88.57,86.18,74.32,74.35,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Liisa Tiensuu-Hirvonen,F,B,Raw,70.5,70-74,70-999,Masters 4,59.65,63,,,,,,47.5,52.5,55,,55,,,,,,55,1,61.20,61.60,54.43,47.43,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Mikołaj Kawecki,M,B,Raw,15.5,16-17,14-18,Sub-Juniors,89.85,93,,,,,,135,145,-157.5,,145,,,,,,145,2,93.84,92.65,88.80,69.97,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Patryk Chylinski,M,B,Raw,16.5,16-17,14-18,Sub-Juniors,63.9,66,,,,,,90,97.5,102.5,,102.5,,,,,,102.5,3,82.29,82.69,80.48,59.18,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Luuk Tiel,M,B,Raw,22.5,20-23,19-23,Juniors,80.3,83,,,,,,157.5,165,172.5,,172.5,,,,,,172.5,5,118.69,117.49,113.19,88.13,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Maximilian Buehrer,M,B,Raw,25.5,24-34,24-39,Open,104.2,105,,,,,,-197.5,197.5,-202.5,,197.5,,,,,,197.5,9,119.48,118.34,113.00,88.75,Yes,Germany,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Teemu Tapanainen,M,B,Raw,39.5,35-39,40-49,Masters 1,82.05,83,,,,,,145,152.5,-157.5,,152.5,,,,,,152.5,6,103.62,102.50,98.65,77.05,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Tapio Peltokangas,M,B,Raw,39.5,35-39,40-49,Masters 1,65.1,66,,,,,,125,-132.5,-135,,125,,,,,,125,5,98.95,99.27,96.53,71.43,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Filip Szałaj,M,B,Single-ply,16,16-17,14-18,Sub-Juniors,92.25,93,,,,,,170,-182.5,-187.5,,170,,,,,,170,2,108.59,107.21,102.64,56.50,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kajetan Link,M,B,Single-ply,17,16-17,14-18,Sub-Juniors,62.75,66,,,,,,107.5,117.5,-142.5,,117.5,,,,,,117.5,2,95.68,96.29,93.80,53.83,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Tarjei Gronaas,M,B,Single-ply,19,18-19,19-23,Juniors,58.95,59,,,,,,152.5,-160,160,,160,,,,,,160,1,137.04,138.70,135.57,78.93,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Sylvain Nguyen Van Sang,M,B,Raw,22.5,20-23,19-23,Juniors,58.8,59,,,,,,117.5,125,-127.5,,125,,,,,,125,4,107.29,108.61,106.18,75.57,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Selma Ramberg Storstad,F,B,Raw,23,20-23,19-23,Juniors,54.65,57,,,,,,95,102.5,-107.5,,102.5,,,,,,102.5,1,120.76,122.93,108.80,94.10,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Raino Hellberg,M,B,Raw,40.5,40-44,40-49,Masters 1,82.2,83,,,,,,100,,,,100,,,,,,100,9,67.88,67.14,64.61,50.48,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Pavol Ragula,M,B,Raw,17.5,18-19,14-18,Sub-Juniors,64.15,66,,,,,,122.5,130,137.5,,137.5,,,,,,137.5,1,110.07,110.56,107.58,79.21,Yes,Slovakia,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Trym Greibrok,M,B,Raw,20.5,20-23,19-23,Juniors,100.95,105,,,,,,192.5,-197.5,-200,,192.5,,,,,,192.5,6,118.01,116.72,111.46,87.79,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jakob Riis Nielsen,M,B,Raw,23.5,24-34,24-39,Open,92.05,93,,,,,,190,-197.5,,,190,,,,,,190,10,121.49,119.95,114.85,90.60,Yes,Denmark,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Robin Wijs,M,B,Raw,38,35-39,24-39,Open,98.3,105,,,,,,180,190,-197.5,,190,,,,,,190,10,117.83,116.44,111.25,87.76,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Tario Teraiharoa,M,B,Raw,43,40-44,40-49,Masters 1,188.9,120+,,,,,,225,235,-245,,235,,,,,,235,2,119.10,125.57,117.49,84.21,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Oleh Chebotaiev,M,B,Single-ply,23,20-23,19-23,Juniors,73.6,74,,,,,,205,-212.5,-212.5,,205,,,,,,205,2,148.87,148.03,143.15,80.20,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Oleh Chebotaiev,M,B,Raw,23,20-23,19-23,Juniors,73.3,74,,,,,,157.5,165,167.5,,167.5,,,,,,167.5,4,121.97,121.31,117.33,89.78,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Alex Foder,M,B,Single-ply,33.5,24-34,24-39,Open,73.65,74,,,,,,205,-215,215,,215,,,,,,215,4,156.07,155.18,150.05,84.07,Yes,UK,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Bartłomiej Wirek,M,B,Single-ply,40.5,40-44,40-49,Masters 1,73.05,74,,,,,,210,215,-240,,215,,,,,,215,2,156.91,156.09,150.99,84.67,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Bartłomiej Wirek,M,B,Raw,40.5,40-44,40-49,Masters 1,72.35,74,,,,,,165,170,177.5,,177.5,,,,,,177.5,1,130.37,129.77,125.58,95.80,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ove Henning Lorentzen,M,B,Single-ply,53,50-54,50-59,Masters 2,81.55,83,,,,,,220,230,-240,,230,,,,,,230,2,156.83,155.16,149.37,82.91,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ove Henning Lorentzen,M,B,Raw,53,50-54,50-59,Masters 2,81.15,83,,,,,,160,167.5,-172.5,,167.5,,,,,,167.5,4,114.54,113.34,109.14,85.11,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kathrine Forsberg,F,B,Raw,28,24-34,24-39,Open,68.05,69,,,,,,110,115,-120,,115,,,,,,115,3,118.17,116.69,102.92,92.27,Yes,Denmark,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Marianne Koanda Hatlem,F,B,Raw,27.5,24-34,24-39,Open,62.45,63,,,,,,97.5,102.5,105,,105,,,,,,105,5,113.54,113.52,100.25,88.05,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Emelie Åslund,F,B,Raw,28.5,24-34,24-39,Open,46.8,47,,,,,,85,87.5,-95,,87.5,,,,,,87.5,1,115.04,118.04,105.26,93.19,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Pauliina Suomela,F,B,Raw,48,45-49,40-49,Masters 1,67.7,69,,,,,,95,100,-105,,100,,,,,,100,1,103.06,101.85,89.84,80.43,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Nadine Langlais,F,B,Raw,60,60-64,60-69,Masters 3,55.7,57,,,,,,50,52.5,55,,55,,,,,,55,2,63.98,64.99,57.49,49.75,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kimmo Matilainen,M,B,Raw,41.5,40-44,40-49,Masters 1,152.8,120+,,,,,,190,200,-205,,200,,,,,,200,7,107.02,110.37,104.21,76.73,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Katarina Beremark,F,B,Raw,59.5,55-59,60-69,Masters 3,104.35,84+,,,,,,85,92.5,-95.5,,92.5,,,,,,92.5,2,77.68,76.13,65.04,66.45,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kristian Eek Haugen,M,B,Raw,23,20-23,19-23,Juniors,117.65,120,,,,,,215,230,242.5,,242.5,,,,,,242.5,1,140.20,140.08,134.19,103.18,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ninni Kopola,F,B,Raw,17,16-17,14-18,Sub-Juniors,62,63,,,,,,82.5,-87.5,-87.5,,82.5,,,,,,82.5,3,89.60,89.69,79.21,69.47,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ninni Kopola,F,B,Single-ply,17,16-17,14-18,Sub-Juniors,62.3,63,,,,,,70,100,107.5,,107.5,,,,,,107.5,1,116.41,116.43,102.83,65.33,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Mira Lahtinen,F,B,Raw,36.5,35-39,24-39,Open,75.55,76,,,,,,122.5,127.5,-135,,127.5,,,,,,127.5,4,123.71,120.66,106.11,98.13,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Laura Mautalen,F,B,Raw,23.5,24-34,24-39,Open,75.15,76,,,,,,127.5,135,-140,,135,,,,,,135,3,131.35,128.18,112.74,104.09,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Helena Rehnberg,F,B,Single-ply,44.5,40-44,40-49,Masters 1,142.9,84+,,,,,,152.5,167.5,-187.5,,167.5,,,,,,167.5,2,129.61,129.78,109.22,77.38,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Helena Rehnberg,F,B,Raw,44.5,40-44,40-49,Masters 1,143.9,84+,,,,,,80,90,100,,100,,,,,,100,6,77.32,77.39,65.11,70.47,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Michal Vavrinec,M,B,Single-ply,28,24-34,24-39,Open,92.65,93,,,,,,-245,245,247.5,,247.5,,,,,,247.5,8,157.76,155.76,149.10,82.05,Yes,Slovakia,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Sakar Hamawandi,F,B,Raw,34,24-34,24-39,Open,46.95,47,,,,,,70,75,80,,80,,,,,,80,3,104.93,107.67,95.99,84.89,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Olivér Susa,M,B,Raw,20,20-23,19-23,Juniors,104.9,105,,,,,,205,-212.5,212.5,,212.5,,,,,,212.5,1,128.21,127.02,121.29,95.19,Yes,Hungary,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Hilma Westerberg,F,B,Raw,19.5,20-23,19-23,Juniors,63,63,,,,,,107.5,112.5,120,,120,,,,,,120,1,129.06,128.87,113.80,100.13,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Yevheniia Hevko,F,B,Raw,17.5,18-19,14-18,Sub-Juniors,51.15,52,,,,,,67.5,72.5,77.5,,77.5,,,,,,77.5,1,95.56,97.85,86.79,75.31,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Matilda Hjälle,F,B,Single-ply,32.5,24-34,24-39,Open,106.55,84+,,,,,,187.5,197.5,210,,210,,,,,,210,3,175.02,171.96,146.53,101.84,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Matilda Hjälle,F,B,Raw,32.5,24-34,24-39,Open,106,84+,,,,,,145,147.5,150,,150,,,,,,150,1,125.25,122.98,104.84,107.57,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Marco Lee,M,B,Raw,26,24-34,24-39,Open,82.9,83,,,,,,182.5,187.5,192.5,,192.5,,,,,,192.5,7,130.04,128.59,123.70,96.75,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jeffrey Hasselt,M,B,Raw,37,35-39,24-39,Open,81.9,83,,,,,,180,-190,190,,190,,,,,,190,9,129.24,127.84,123.05,96.09,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Micaela Ödling,F,B,Raw,33.5,24-34,24-39,Open,74.05,76,,,,,,115,120,125,,125,,,,,,125,5,122.57,119.79,105.42,96.89,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Hanna Kadatska,F,B,Raw,46,45-49,40-49,Open,62.65,63,,,,,,105,110,-112.5,,110,,,,,,110,3,118.71,118.64,104.76,92.08,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Vasyl Kropyvnytskyi,M,B,Raw,30.5,24-34,24-39,Open,58.45,59,,,,,,145,150,-162.5,,150,,,,,,150,5,129.39,131.07,128.18,90.98,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Hanna Buturlym,F,B,Raw,26.5,24-34,24-39,Open,56.55,57,,,,,,92.5,100,105,,105,,,,,,105,4,120.93,122.60,108.42,93.92,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Hanna Buturlym,F,B,Single-ply,26.5,24-34,24-39,Open,56.15,57,,,,,,127.5,132.5,140,,140,,,,,,140,3,161.99,164.38,145.39,91.38,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Maria Kojoukhova,F,B,Raw,35,35-39,24-39,Open,51.8,52,,,,,,82.5,87.5,90,,90,,,,,,90,4,110.00,112.53,99.76,86.45,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Maria Kojoukhova,F,B,Single-ply,35,35-39,24-39,Open,51.75,52,,,,,,-102.5,-105,105,,105,,,,,,105,5,128.41,131.38,116.48,73.05,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Robin van der Mee,M,B,Raw,57,55-59,50-59,Masters 2,101.6,105,,,,,,175,180,185,,185,,,,,,185,5,113.10,111.89,106.85,84.12,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
David Caille,M,B,Raw,55.5,55-59,50-59,Masters 2,72.6,74,,,,,,112.5,122.5,-132.5,,122.5,,,,,,122.5,4,89.77,89.33,86.44,66.00,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Sven Mueller,M,B,Raw,49,45-49,40-49,Masters 1,128.5,120+,,,,,,200,210,-222.5,,210,,,,,,210,4,118.00,119.03,113.78,86.09,Yes,Germany,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Stefanie Nadine Jakob,F,B,Raw,46.5,45-49,40-49,Masters 1,82.8,84,,,,,,102.5,105,-107.5,,105,,,,,,105,2,97.28,94.32,82.54,78.62,Yes,Germany,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Niina Köninki,F,B,Raw,43,40-44,40-49,Masters 1,61.35,63,,,,,,87.5,-90,90,,90,,,,,,90,2,98.39,98.63,87.12,76.26,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Vira Popruha,F,B,Single-ply,20.5,20-23,19-23,Juniors,128.15,84+,,,,,,107.5,115,-132.5,,115,,,,,,115,2,90.73,90.89,76.76,53.85,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Wouter Klaver,M,B,Raw,24,24-34,24-39,Open,118.3,120,,,,,,200,210,215,,215,,,,,,215,8,124.07,124.03,118.83,91.26,Yes,Netherlands,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Axel Samuelsson,M,B,Raw,22,20-23,19-23,Juniors,89.45,93,,,,,,-195,195,-212.5,,195,,,,,,195,3,126.48,124.88,119.72,94.31,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Jonathan Henningsson,M,B,Raw,22.5,20-23,19-23,Juniors,92.65,93,,,,,,212.5,222,225.5,,225.5,,,,,,225.5,1,143.74,141.91,135.84,107.18,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Anton Nykänen,M,B,Raw,20.5,20-23,19-23,Juniors,73.35,74,,,,,,180,-195,-195,,180,,,,,,180,2,131.01,130.29,126.02,96.45,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Emil Lundgren,M,B,Raw,20.5,20-23,19-23,Juniors,73.65,74,,,,,,185,192.5,-197.5,,192.5,,,,,,192.5,1,139.73,138.94,134.35,102.92,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Juraj Gabriel Blazicek,M,B,Single-ply,17.5,18-19,14-18,Sub-Juniors,92.15,93,,,,,,180,185,192.5,,192.5,,,,,,192.5,1,123.02,121.46,116.29,64.02,Yes,Slovakia,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Paweł Włoch,M,B,Single-ply,18,18-19,14-18,Sub-Juniors,73.65,74,,,,,,120,160,-170,,160,,,,,,160,2,116.14,115.48,111.67,62.56,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Paweł Włoch,M,B,Raw,18,18-19,14-18,Sub-Juniors,73.4,74,,,,,,122.5,130,-132.5,,130,,,,,,130,3,94.58,94.06,90.96,69.63,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Andrii Balenkov,M,B,Single-ply,43,40-44,40-49,Open,80.6,83,,,,,,260,-280,-280,,260,,,,,,260,5,178.50,176.67,170.17,94.54,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Oksana Motrunchyk,F,B,Single-ply,31.5,24-34,24-39,Open,46.82,47,,,,,,105,110,120,,120,,,,,,120,1,157.71,161.83,144.31,91.21,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Volodymyr Moroz,M,B,Single-ply,57.5,55-59,50-59,Masters 2,58.5,59,,,,,,95,105,-112.5,,105,,,,,,105,2,90.51,91.67,89.65,52.30,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Volodymyr Moroz,M,B,Raw,57.5,55-59,50-59,Masters 2,58.5,59,,,,,,80,85,-87.5,,85,,,,,,85,4,73.27,74.21,72.57,51.53,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Ville Vaivila,M,B,Single-ply,47,45-49,40-49,Masters 1,65.5,66,,,,,,117.5,-132.5,-137.5,,117.5,,,,,,117.5,4,92.59,92.84,90.25,51.39,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Mélisa Meunier,F,B,Single-ply,48.5,45-49,40-49,Masters 1,60.45,63,,,,,,82.5,-87.5,-87.5,,82.5,,,,,,82.5,3,91.03,91.45,80.79,51.13,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Mélisa Meunier,F,B,Raw,48.5,45-49,40-49,Masters 1,60.1,63,,,,,,70,75,-77.5,,75,,,,,,75,5,83.05,83.51,73.78,64.36,Yes,France,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Linnea Forslund,F,B,Single-ply,21.5,20-23,19-23,Juniors,61.9,63,,,,,,120,127.5,135,,135,,,,,,135,1,146.77,146.94,129.78,82.39,Yes,Sweden,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Oksana Sukhodieieva,F,B,Single-ply,23,20-23,19-23,Juniors,41.1,43,,,,,,52.5,-55,55,,55,,,,,,55,1,79.90,80.86,73.19,47.80,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Oksana Sukhodieieva,F,B,Raw,23,20-23,19-23,Juniors,42.2,43,,,,,,32.5,37.5,,,37.5,,,,,,37.5,1,53.35,54.25,48.91,45.66,Yes,Ukraine,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Maciej Zastawny,M,B,Single-ply,24,24-34,24-39,Open,82.65,83,,,,,,230,235,-250,,235,,,,,,235,7,159.02,157.26,151.30,83.90,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Gracjan Pieper,M,B,Single-ply,18,18-19,14-18,Sub-Juniors,103.4,105,,,,,,222.5,230,237.5,,237.5,,,,,,237.5,1,144.13,142.70,136.26,74.28,Yes,Poland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Kaj Wasenius,M,B,Single-ply,52,50-54,50-59,Masters 2,103.85,105,,,,,,140,165,202.5,,202.5,,,,,,202.5,3,122.67,121.48,116.00,63.20,Yes,Finland,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
Lene Alexandra Øien,F,B,Single-ply,43,40-44,40-49,Masters 1,58.65,63,,,,,,82.5,87.5,-95,,87.5,,,,,,87.5,1,98.41,99.29,87.76,55.36,Yes,Norway,,IPF,IPF,2024-05-22,USA,TX,Austin,World Bench Press Championships,Yes
