Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Cidinei Chatt,M,SBD,Raw,52.5,50-54,50-59,Masters 2,81.2,83,150,165,170,,170,110,115,117.5,,117.5,190,207.5,-212.5,,207.5,495,3,338.37,334.82,322.39,69.29,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Juan Carlos Vega Contreras,M,SBD,Raw,53.5,50-54,50-59,Masters 2,81.4,83,-180,180,-185,,180,100,107.5,115,,115,190,202.5,-210,,202.5,497.5,2,339.60,336.00,323.49,69.55,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Remi Carvalho,M,SBD,Raw,55.5,55-59,50-59,Masters 2,83,83,180,192.5,204,,204,120,-127.5,127.5,,127.5,200,212.5,225,,225,556.5,1,375.69,371.46,357.32,77.03,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Duarte Hetsberger,M,SBD,Raw,44,40-44,40-49,Masters 1,82.9,83,185,200,-205,,200,130,-140,-140,,130,230,-235,-235,,230,560,3,378.31,374.07,359.85,77.57,Yes,Guyana,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Alexander Viera,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,79.3,83,167.5,180,182.5,,182.5,130,-137.5,137.5,,137.5,180,-192.5,-235,,180,500,4,346.57,343.26,330.87,70.84,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jhon Vargas,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,80.8,83,190,200,-205,,200,115,122.5,125,,125,230,-247.5,-247.5,,230,555,3,380.47,376.55,362.65,77.88,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Vicente Matias Palacios Passicot,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,82.9,83,217.5,222.5,225,,225,107.5,112.5,115,,115,237.5,242.5,-250,,242.5,582.5,2,393.51,389.10,374.30,80.68,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Peterson Cipriani,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,82.2,83,215,225,230,,230,125,-130,-130,,125,-260,-260,260,,260,615,1,417.46,412.90,397.35,85.55,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Diego Algibar,M,SBD,Raw,21.5,20-23,19-23,Juniors,82.2,83,210,220,-225,,220,120,127.5,-135,,127.5,245,-267.5,-267.5,,245,592.5,5,402.19,397.79,382.81,82.42,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Bruno Acosta,M,SBD,Raw,22.5,20-23,19-23,Juniors,82.3,83,220,232.5,240,,240,122.5,-132.5,132.5,,132.5,220,-237.5,237.5,,237.5,610,4,413.78,409.24,393.81,84.80,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Diego Obando,M,SBD,Raw,21.5,20-23,19-23,Juniors,82.5,83,230,240,247.5,,247.5,127.5,135,-137.5,,135,245,255,-260,,255,637.5,3,431.84,427.07,410.92,88.52,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Francisco Jav Rachel Valenzuela,M,SBD,Raw,30.5,24-34,24-39,Open,82.8,83,-245,250,260,,260,142.5,147.5,-150,,147.5,265,-285,-285,,265,672.5,7,454.61,449.54,432.47,93.21,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jorge Gutho,M,SBD,Raw,42.5,40-44,40-49,Masters 1,73.8,74,-205,-205,205,,205,132.5,142.5,147.5,,147.5,240,255,-272.5,,255,607.5,1,440.39,437.82,423.34,89.31,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Martin Fernando Aguilera Perez,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,70.6,74,160,180,-190,,180,127.5,135,-140,,135,190,-210,-210,,190,505,8,377.11,375.99,364.24,75.98,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Dwamaku Enrique Marquez Nino,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,71.7,74,190,200,205,,205,115,122.5,125,,125,-200,207.5,-220,,207.5,537.5,7,397.18,395.59,382.97,80.22,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Dwamaku Enrique Marquez Nino,M,SBD,Single-ply,17.5,18-19,14-18,Sub-Juniors,73.4,74,190,192.5,210,,210,110,120,-130,,120,205,215,-217.5,,215,545,1,396.49,394.31,381.35,67.90,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Fernando Luiz Cunha,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,73.3,74,205,-212.5,-212.5,,205,120,-122.5,-122.5,,120,210,220,-230,,220,545,6,396.85,394.70,381.74,80.41,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Federico Scaffo,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,72.8,74,185,200,205,,205,110,115,-120,,115,210,225,235,,235,555,4,405.96,403.93,390.79,82.17,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Diego Chock,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,72,74,187.5,197.5,205,,205,120,125,-130,,125,200,215,230,,230,560,2,412.64,410.88,397.70,83.39,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Paulo Ostapiuck,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,73.3,74,192.5,205,-210,,205,-107.5,110,112.5,,112.5,245,260,265,,265,582.5,1,424.15,421.85,408.01,85.94,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
David Fiesta Mollinedo,M,SBD,Raw,21.5,20-23,19-23,Juniors,72.8,74,200,210,-215,,210,115,120,-122.5,,120,215,225,235,,235,565,5,413.27,411.21,397.83,83.66,Yes,Bolivia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Lucas May,M,SBD,Raw,19,18-19,19-23,Juniors,72.8,74,200,-210,210,,210,107.5,115,-117.5,,115,225,-240,245,,245,570,4,416.93,414.85,401.35,84.40,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Benjamin Eduard Vergara Meza,M,SBD,Raw,19.5,20-23,19-23,Juniors,73.5,74,210,220,-230,,220,130,-137.5,-137.5,,130,240,260,,,260,610,3,443.38,440.91,426.39,89.87,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Eliesser Cobos,M,SBD,Raw,21.5,20-23,19-23,University,73.6,74,212.5,222.5,230,,230,120,125,-130,,125,265,275,-285,,275,630,2,457.51,454.92,439.92,92.75,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Eliesser Cobos,M,SBD,Raw,21.5,20-23,19-23,Juniors,73.6,74,212.5,222.5,230,,230,120,125,-130,,125,265,275,-285,,275,630,2,457.51,454.92,439.92,92.75,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Erwin David Vesga Freite,M,SBD,Raw,22.5,20-23,19-23,Juniors,73.7,74,232.5,245,252.5,,252.5,142.5,147.5,-152.5,,147.5,260,280,-290,,280,680,1,493.39,490.55,474.34,100.04,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Joaquin Antonio Cocio Loaiza,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,64.9,66,-205,205,-210,,205,105,112.5,-115,,112.5,210,225,-230,,225,542.5,4,430.44,431.95,420.07,85.32,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Hector Cuascota,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,63.9,66,-200,202.5,-210,,202.5,100,-107.5,-107.5,,100,240,-250,250,,250,552.5,3,443.59,445.73,433.80,87.61,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Felipe Pinto,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,65.8,66,200,212.5,-217.5,,212.5,-102.5,107.5,-112.5,,107.5,215,-227.5,235,,235,555,2,435.84,436.87,424.58,86.65,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Mauricio A. David García,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,65.6,66,165,-177.5,177.5,,177.5,100,105,110,,110,235,252.5,267.5,,267.5,555,1,436.83,437.97,425.71,86.79,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Justy Montenegro,M,SBD,Raw,19.5,20-23,19-23,Juniors,64.5,66,195,-210,-220,,195,115,120,-122.5,,120,205,-220,-230,,205,520,6,414.52,416.20,404.87,82.05,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Ricardo Rafael Rodriguez Garcia,M,SBD,Raw,20.5,20-23,19-23,Juniors,65.9,66,200,212.5,217.5,,217.5,120,125,130,,130,225,-237.5,-237.5,,225,572.5,3,449.07,450.09,437.38,89.32,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jeyko Menendez,M,SBD,Raw,21.5,20-23,19-23,Juniors,65.2,66,172.5,185,195,,195,105,112.5,-117.5,,112.5,257.5,270,-275,,270,577.5,2,456.62,458.05,445.35,90.61,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jeyko Menendez,M,SBD,Raw,21.5,20-23,19-23,University,65.2,66,172.5,185,195,,195,105,112.5,-117.5,,112.5,257.5,270,-275,,270,577.5,2,456.62,458.05,445.35,90.61,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Lukas Benjam Valdes Palazuelos,M,SBD,Raw,20.5,20-23,19-23,Juniors,65.3,66,200,215,222.5,,222.5,-115,120,-125,,120,225,237.5,240,,240,582.5,1,460.05,461.43,448.60,91.32,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jorge Velecela,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,58.4,59,162.5,170,-175,,170,90,95,-97.5,,95,190,-195,-195,,190,455,2,392.78,397.89,389.14,75.70,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
José Tirado,M,SBD,Raw,22.5,20-23,19-23,Juniors,58.7,59,-140,-140,140,,140,100,-105,-105,,100,170,180,-185,,180,,DQ,,,,,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Benjamin Ramirez Urey,M,SBD,Raw,18.5,18-19,19-23,Juniors,57.9,59,-142.5,-142.5,142.5,,142.5,-90,-90,90,,90,190,-210,-210,,190,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Maycol Delgado,M,SBD,Raw,21.5,20-23,19-23,Juniors,57.8,59,145,-150,150,,150,100,107.5,112.5,,112.5,140,-145,145,,145,407.5,5,354.87,359.84,352.14,68.18,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Piero Santiago,M,SBD,Raw,21.5,20-23,19-23,Juniors,58.8,59,135,-150,152.5,,152.5,70,77.5,80,,80,150,170,177.5,,177.5,410,4,351.90,356.25,348.29,67.97,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Abel Chimaro,M,SBD,Raw,22.5,20-23,19-23,Juniors,58.3,59,140,-147.5,150,,150,-115,115,-120,,115,190,200,210,,210,475,3,410.64,416.05,406.94,79.10,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Jorge Timms,M,SBD,Raw,22.5,20-23,19-23,Juniors,59,59,170,-177.5,177.5,,177.5,97.5,100,105,,105,210,-217.5,-222.5,,210,492.5,2,421.52,426.59,416.97,81.50,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Josue Vitor Silva,M,SBD,Raw,19.5,20-23,19-23,Juniors,57.3,59,-172.5,-172.5,172.5,,172.5,124,130,-135,,130,190,207.5,-212.5,,207.5,510,1,447.45,454.09,444.60,85.72,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Tobias Moschovi,M,SBD,Raw,23.5,24-34,24-39,Open,58.8,59,-145,145,155,,155,100,107.5,110,,110,165,177.5,-187.5,,177.5,442.5,4,379.80,384.49,375.89,73.36,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Pablo Jesus Rojas Castro,M,B,Raw,24.5,24-34,24-39,Open,58.9,59,,,,,,-95,97.5,102.5,,102.5,,,,,,102.5,1,87.85,88.92,86.93,61.91,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Pablo Jesus Rojas Castro,M,SBD,Raw,24.5,24-34,24-39,Open,58.9,59,150,-160,160,,160,-95,97.5,102.5,,102.5,170,182.5,192.5,,192.5,455,3,389.97,394.73,385.86,75.36,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Luis Enrique Velazquez Ramirez,M,SBD,Raw,23.5,24-34,24-39,Open,58.9,59,180,185,-187.5,,185,115,117.5,-120,,117.5,-210,210,-215,,210,512.5,1,439.26,444.61,434.63,84.88,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Cristhian Pilalo,M,SBD,Raw,19.5,20-23,19-23,Juniors,52.1,53,140,150,-160,,150,77.5,80,82.5,,82.5,160,-170,-170,,160,392.5,2,375.25,384.38,378.50,69.44,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Cristhian Pilalo,M,SBD,Raw,19.5,20-23,19-23,University,52.1,53,140,150,-160,,150,77.5,80,82.5,,82.5,160,-170,-170,,160,392.5,1,375.25,384.38,378.50,69.44,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Alfredo Alonso Cortes Ponones,M,SBD,Raw,18.5,18-19,19-23,Juniors,50.7,53,122.5,130,-135,,130,80,87.5,90,,90,150,162.5,172.5,,172.5,392.5,1,385.18,395.62,390.18,70.46,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Monica Cec Fuentes Arredondo,F,SBD,Raw,60.5,60-64,60-69,Masters 3,99.4,84+,85,95,-102.5,,95,50,55,60,,60,100,110,127,,127,282,1,241.21,235.21,202.21,50.38,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Simoni Cajayba,F,SBD,Raw,39.5,35-39,40-49,Masters 1,97.5,84+,170,-182.5,-182.5,,170,75,82.5,90,,90,175,187.5,-200,,187.5,447.5,2,385.71,375.48,323.57,80.37,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Valentina Picardo,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,112.8,84+,145,155,-162.5,,155,72.5,77.5,82.5,,82.5,137.5,147.5,155,,155,392.5,1,320.87,317.50,269.95,68.06,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Marcela Eliza De La Barra Zelaya,F,SBD,Raw,26.5,24-34,24-39,Open,95.1,84+,175,185,190,,190,87.5,-95,95,,95,160,172.5,180,,180,465,2,404.89,393.43,340.02,84.13,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Beatriz Tavares,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,83.5,84,117.5,127.5,-137.5,,127.5,52.5,55,57.5,,57.5,117.5,130,137.5,,137.5,322.5,1,297.59,288.45,252.28,61.05,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Nathalia Gomes,F,SBD,Raw,20.5,20-23,19-23,Juniors,83.2,84,-127.5,130,-135,,130,65,70,-72.5,,70,152.5,162.5,167.5,,167.5,367.5,4,339.70,329.30,288.08,69.66,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Romy Catalin Echeverria Ortega,F,SBD,Raw,22.5,20-23,19-23,Juniors,81.6,84,-160,160,170,,170,62.5,67.5,70,,70,160,170,177.5,,177.5,417.5,2,389.57,377.92,331.03,79.77,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Clarisse Tello,F,SBD,Raw,21.5,20-23,19-23,Juniors,83.8,84,155,165,170,,170,77.5,-82.5,-82.5,,77.5,-175,180,182.5,,182.5,430,1,396.11,383.91,335.68,81.28,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Yury Lorena Castro Florez,F,SBD,Raw,30.5,24-34,24-39,Open,82.1,84,-170,-170,-170,,-170,82.5,-85,-85,,82.5,155,-162.5,-162.5,,155,,DQ,,,,,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Diana Gajdosz,F,SBD,Raw,41.5,40-44,40-49,Masters 1,72,76,-132.5,132.5,140,,140,60,65,-70,,65,150,157.5,160,,160,365,3,363.39,356.25,313.81,73.91,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Barbara Cecil Valenzuela Munoz,F,SBD,Raw,41.5,40-44,40-49,Masters 1,73.3,76,140,-145,145,,145,72.5,-77.5,77.5,,77.5,150,160,-170,,160,382.5,2,377.13,368.97,324.83,76.75,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Julieta Jauregui,F,B,Raw,17.5,18-19,14-18,Sub-Juniors,74.7,76,,,,,,62.5,-65,-70,,62.5,,,,,,62.5,1,61.00,59.56,52.40,48.29,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Julieta Jauregui,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,74.7,76,122.5,127.5,-132.5,,127.5,62.5,-65,-70,,62.5,122.5,127.5,132.5,,132.5,322.5,2,314.77,307.35,270.41,64.11,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Gianela Espinoza,F,SBD,Raw,22.5,20-23,19-23,Juniors,75.5,76,170,177.5,-182.5,,177.5,77.5,-82.5,-82.5,,77.5,165,175,180,,180,435,1,422.20,411.82,362.16,86.03,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Sol Karaoghlanian,F,SBD,Raw,27.5,24-34,24-39,Open,75,76,105,110,115,,115,60,65,-67.5,,65,122.5,-127.5,135,,135,315,4,306.80,299.45,263.41,62.50,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Josilene Lima,F,SBD,Raw,44.5,40-44,40-49,Masters 1,66.8,69,110,120,-127.5,,120,70,75,-77.5,,75,135,-147.5,147.5,,147.5,342.5,1,355.74,352.20,310.74,72.28,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Daniella Marques,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,67.2,69,125,132.5,137.5,,137.5,77.5,82.5,-85,,82.5,152.5,162.5,-170,,162.5,382.5,1,395.91,391.64,345.51,80.44,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Regina Denise Cicerone,F,SBD,Raw,24.5,24-34,24-39,Open,68.2,69,145,152.5,160,,160,80,85,-90,,85,150,-160,-162.5,,150,395,5,405.38,400.19,352.96,82.37,Yes,Argentina,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Adriana Zelaya,F,SBD,Raw,20.5,20-23,19-23,Juniors,68.7,69,140,150,155,,155,70,77.5,80,,80,175,-185,-185,,175,410,2,419.03,413.25,364.42,85.15,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Rute Oliveira,F,SBD,Raw,56.5,55-59,50-59,Masters 2,62.4,63,90,100,110,,110,-42.5,-45,45,,45,100,115,-125,,115,270,3,292.09,292.08,257.94,59.44,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Rejane Roque,F,SBD,Raw,49.5,45-49,50-59,Masters 2,62,63,-107.5,107.5,115,,115,45,47.5,50,,50,105,112.5,-125,,112.5,277.5,2,301.39,301.67,266.43,61.35,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Angela Testoni,F,SBD,Raw,60.5,60-64,60-69,Masters 3,62,63,90,95,-100,,95,45,47.5,50,,50,130,145,-147.5,,145,290,1,314.97,315.26,278.44,64.11,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Sofia Valerio,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,61.5,63,95,105,-107.5,,105,50,55,60,,60,125,135,-157.5,,135,300,3,327.47,328.16,289.86,66.68,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Leydy Juarez,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,61.9,63,102.5,107.5,112.5,,112.5,57.5,62.5,67.5,,67.5,120,-132.5,132.5,,132.5,312.5,2,339.75,340.14,300.41,69.16,Yes,Peru,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Nataly Lisette Martinez Rosas,F,SBD,Raw,39.5,35-39,40-49,Masters 1,62.8,63,-145,145,-160,,145,60,65,-70,,65,145,152.5,-165,,152.5,362.5,2,390.63,390.25,344.61,79.47,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Lilian Monteiro,F,SBD,Raw,44.5,40-44,40-49,Masters 1,62.2,63,115,120,125,,125,75,80,85,,85,145,150,162.5,,162.5,372.5,1,403.77,403.95,356.75,82.18,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Ignacia Andrea Gonzalez Munoz,F,SBD,Raw,22.5,20-23,19-23,Juniors,62.2,63,137.5,142.5,145,,145,70,-72.5,72.5,,72.5,150,160,-171.5,,160,377.5,3,409.19,409.37,361.54,83.28,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Andrea Valentina Davis Yanez,F,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,56.1,57,90,100,-110,,100,40,45,47.5,,47.5,100,107.5,112.5,,112.5,260,2,301.02,305.49,270.21,61.73,Yes,Chile,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Hiany Martins,F,SBD,Raw,22.5,20-23,19-23,Juniors,56.1,57,100,-105,-107.5,,100,50,-52.5,-52.5,,50,130,-137.5,-137.5,,130,280,6,324.17,328.99,290.99,66.48,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Joaniquina Niza Mita,F,SBD,Raw,29.5,24-34,24-39,Open,57,57,-105,105,-110,,105,50,55,-60,,55,130,145,-155,,145,305,7,349.44,353.92,312.95,71.54,Yes,Bolivia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Yomara Nedov,F,SBD,Raw,21.5,20-23,19-23,Juniors,56,57,-120,125,-132.5,,125,72.5,-77.5,77.5,,77.5,140,150,157.5,,157.5,360,3,417.28,423.58,374.67,85.59,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Johanna Villa,F,SBD,Raw,22.5,20-23,19-23,Juniors,57,57,135,142.5,145,,145,60,65,-70,,65,155,165,-172.5,,165,375,2,429.64,435.15,384.77,87.96,Yes,Ecuador,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Maria Luiza Souza,F,SBD,Raw,60.5,60-64,60-69,Masters 3,51.5,52,83,89,98,,98,43,46,47.5,,47.5,101.5,108,-115,,108,253.5,1,311.08,318.39,282.33,64.55,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Erica Alves,F,SBD,Raw,40.5,40-44,40-49,Masters 1,49.4,52,97.5,102.5,105,,105,52.5,55,60,,60,110,117.5,122.5,,122.5,287.5,1,363.36,372.71,331.16,75.99,Yes,Brazil,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Valentina Odriozola,F,SBD,Raw,21.5,20-23,19-23,Juniors,51.9,52,117.5,125,130,,130,62.5,65,-70,,65,120,130,135,,135,330,3,402.78,412.00,365.23,83.47,Yes,Uruguay,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
Sharon Carolaine Martínez Sarmiento,F,SBD,Raw,20.5,20-23,19-23,Juniors,50.3,52,120,132.5,-140,,132.5,55,60,-62.5,,60,150,157.5,-161,,157.5,350,1,436.69,447.59,397.32,91.00,Yes,Colombia,,FESUPO,IPF,2025-09-20,Brazil,,Porto Belo,Campeonato Sudamericano,Yes
